batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,160969,157749,144003,174715,1.0
2,0,171701,162397,156658,177440,1.0
3,0,184686,169918,148968,205636,1.0
4,0,217882,200621,192893,225610,1.0
5,0,13487,12470,11779,14178,1.0
6,0,40944,42636,38830,44750,1.0
7,0,46664,46230,44095,48799,1.0
8,0,63757,51782,51273,64266,1.0
9,0,81985,59342,58706,82621,1.0
10,0,370519,77740,76396,371863,0.4109
11,0,86966,78549,76807,88708,1.0
12,0,75795,78584,73590,80789,1.0
13,0,81252,79080,73165,87167,1.0
14,0,95105,83463,82747,95821,1.0
15,0,89865,84845,82980,91730,1.0
16,0,89962,85112,83464,91610,1.0
17,0,111885,95788,83389,124284,1.0
18,0,101356,98011,92804,106563,1.0
19,0,274747,98512,98438,274821,0.7164
20,0,102419,98996,95866,105549,1.0
21,0,122354,105016,104519,122851,1.0
22,0,118712,107675,106479,119908,1.0
23,0,116790,107935,105899,118826,1.0
24,0,121533,111614,110833,122314,1.0
25,0,125146,111967,111467,125646,1.0
26,0,122884,120374,114647,128611,1.0
27,0,158556,138460,135461,161555,1.0
28,0,156064,147383,138218,165229,1.0
29,0,525844,147861,145345,528360,0.5502
30,0,157468,150203,133145,174526,1.0
31,0,160747,157326,147388,170685,1.0
32,0,162701,158379,153910,167170,1.0
33,0,267441,173764,173298,267907,1.0
34,0,338236,224832,221568,341500,1.0
35,0,25186,20466,19495,26157,1.0
36,0,35379,34197,33395,36181,1.0
37,0,45518,44986,41078,49426,1.0
38,0,48686,46623,45977,49332,1.0
39,0,50942,51390,48415,53917,1.0
40,0,60902,58948,58123,61727,1.0
41,0,72706,71632,70089,74249,1.0
42,0,76256,72110,71244,77122,1.0
43,0,78733,74298,72932,80099,1.0
44,0,78306,79454,75776,81984,1.0
45,0,78040,83563,75336,86267,1.0
46,0,89918,87678,85094,92502,1.0
47,0,96881,89503,88765,97619,1.0
48,0,92270,91161,90132,93299,1.0
49,0,101606,98447,96407,103646,1.0
50,0,406413,104055,100178,410290,0.4883
51,0,123788,113630,112225,125193,1.0
52,0,112328,118171,109835,120664,1.0
53,0,142414,125934,121067,147281,1.0
54,0,132018,130763,125665,137116,1.0
55,0,147090,140799,137746,150143,1.0
56,0,142556,146440,139418,149578,1.0
57,0,167305,153071,151349,169027,1.0
58,0,170739,157089,156111,171717,1.0
59,0,169669,157414,154259,172824,1.0
60,0,169337,161243,158987,171593,1.0
61,0,168677,168343,163457,173563,1.0
62,0,173355,173462,167139,179678,1.0
63,0,193840,186129,182365,197604,1.0
64,0,209440,192199,191148,210491,1.0
65,0,210362,216245,204334,222273,1.0
66,0,260588,220576,219501,261663,1.0
67,0,240188,237250,228483,248955,1.0
