Round,Train Loss,Dice WT
-1,0.9648781283813364,0.2364
-1,0.9500209952394167,0.2662
-1,0.9257052337714271,0.3418
-1,0.8654752353534979,0.8079
-1,0.7478590943357524,0.9296
-1,0.5638034764750331,0.913
-1,0.40060443413608215,0.9599
-1,0.3039166699729714,0.9568
-1,0.25541810673825877,0.9727
-1,0.22896006089799545,0.9729
-1,0.21804973459711258,0.9628
-1,0.21165755356059357,0.9674
-1,0.2094302106137369,0.9773
-1,0.20620708532777487,0.9768
-1,0.20729789134918475,0.9842
-1,0.20728403192524816,0.9764
-1,0.20502389914849223,0.9831
-1,0.206562436941792,0.9845
-1,0.2040860663149871,0.9774
-1,0.20706978238680782,0.9789
-1,0.2067710204451692,0.9764
-1,0.2071320001985512,0.9823
-1,0.20885452452827905,0.9756
-1,0.21250521534798192,0.9761
-1,0.2121882281759206,0.98
