batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,517853,157749,157622,517980,0.6086
2,0,536358,162397,162386,536369,0.6055
3,0,358817,169918,168106,360629,0.9323
4,0,675237,200621,200617,675241,0.5942
5,0,84356,12470,11461,85365,0.2685
6,0,206131,42636,42584,206183,0.4131
7,0,161902,46230,46223,161909,0.571
8,0,476460,51782,51782,476460,0.2174
9,0,346240,59342,59186,346396,0.3417
10,0,681014,77740,77702,681052,0.2282
11,0,537244,78549,78548,537245,0.2924
12,0,327810,78584,78555,327839,0.4792
13,0,404026,79080,77141,405965,0.38
14,0,387662,83463,83420,387705,0.4303
15,0,320806,84845,84764,320887,0.5283
16,0,447236,85112,85112,447236,0.3806
17,0,253405,95788,91683,257510,0.7121
18,0,288486,98011,94925,291572,0.6511
19,0,489642,98512,98512,489642,0.4024
20,0,270435,98996,95999,273432,0.7022
21,0,362518,105016,105016,362518,0.5794
22,0,594861,107675,107579,594957,0.3616
23,0,257292,107935,106778,258449,0.8263
24,0,423697,111614,111613,423698,0.5269
25,0,464683,111967,111880,464770,0.4814
26,0,476656,120374,120367,476663,0.505
27,0,284643,138460,137901,285202,0.967
28,0,464337,147383,145752,465968,0.6256
29,0,590991,147861,147755,591097,0.4999
30,0,418655,150203,149543,419315,0.7133
31,0,493902,157326,157089,494139,0.6358
32,0,451141,158379,158062,451458,0.7002
33,0,582644,173764,173744,582664,0.5964
34,0,835314,224832,224718,835428,0.538
35,0,72523,20466,20297,72692,0.5584
36,0,293446,34197,34197,293446,0.2331
37,0,337003,44986,44984,337005,0.267
38,0,146036,46623,46623,146036,0.6385
39,0,224434,51390,51317,224507,0.4572
40,0,393139,58948,58948,393139,0.2999
41,0,307576,71632,71632,307576,0.4658
42,0,330152,72110,72110,330152,0.4368
43,0,361996,74298,74264,362030,0.4103
44,0,394386,79454,79454,394386,0.4029
45,0,385771,83563,83115,386219,0.4304
46,0,305763,87678,87622,305819,0.573
47,0,225363,89503,89370,225496,0.7927
48,0,307003,91161,91161,307003,0.5939
49,0,357493,98447,98447,357493,0.5508
50,0,631975,104055,101220,634810,0.3189
51,0,563138,113630,113630,563138,0.4036
52,0,223013,118171,116823,224361,1.0
53,0,320087,125934,123730,322291,0.7678
54,0,475305,130763,130740,475328,0.5501
55,0,295402,140799,139650,296551,0.9418
56,0,490709,146440,146426,490723,0.5968
57,0,493486,153071,153059,493498,0.6203
58,0,348684,157089,157020,348753,0.9005
59,0,415757,157414,150183,422988,0.7101
60,0,285117,161243,158362,287998,1.0
61,0,480932,168343,168333,480942,0.7
62,0,486456,173462,173457,486461,0.7131
63,0,485262,186129,186129,485262,0.7671
64,0,526237,192199,192195,526241,0.7304
65,0,371446,216245,215664,372027,1.0
66,0,683743,220576,220576,683743,0.6452
67,0,508781,237250,237080,508951,0.9316
