batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,432061,157749,157583,432227,0.7292
2,0,434859,162397,162307,434949,0.7463
3,0,272818,169918,163386,279350,1.0
4,0,580664,200621,200575,580710,0.6908
5,0,34751,12470,7151,40070,0.3569
6,0,129172,42636,41902,129906,0.6451
7,0,114801,46230,46089,114942,0.802
8,0,402769,51782,51781,402770,0.2571
9,0,285500,59342,58667,286175,0.41
10,0,486545,77740,77615,486670,0.319
11,0,433783,78549,78508,433824,0.3619
12,0,226169,78584,78420,226333,0.693
13,0,288752,79080,75891,291941,0.5199
14,0,295944,83463,82957,296450,0.5597
15,0,238160,84845,84560,238445,0.7093
16,0,347087,85112,85112,347087,0.4904
17,0,182062,95788,86548,191302,0.9048
18,0,202426,98011,93350,207087,0.9016
19,0,406776,98512,98512,406776,0.4844
20,0,197665,98996,93538,203123,0.921
21,0,281094,105016,105010,281100,0.7471
22,0,461108,107675,107314,461469,0.4651
23,0,196606,107935,105435,199106,1.0
24,0,349844,111614,111604,349854,0.638
25,0,383559,111967,111770,383756,0.5825
26,0,384172,120374,120342,384204,0.6264
27,0,248056,138460,136920,249596,1.0
28,0,349230,147383,143671,352942,0.8141
29,0,489671,147861,147424,490108,0.6016
30,0,306319,150203,147751,308771,0.957
31,0,397770,157326,156621,398475,0.7861
32,0,366392,158379,157424,367347,0.8571
33,0,487654,173764,173663,487755,0.7121
34,0,693196,224832,224470,693558,0.6473
35,0,37387,20466,19398,38455,1.0
36,0,214146,34197,34196,214147,0.3194
37,0,259138,44986,44963,259161,0.347
38,0,106332,46623,46609,106346,0.8766
39,0,150055,51390,51120,150325,0.6801
40,0,306757,58948,58948,306757,0.3843
41,0,248912,71632,71632,248912,0.5756
42,0,256722,72110,72110,256722,0.5618
43,0,220383,74298,74109,220572,0.672
44,0,314755,79454,79454,314755,0.5049
45,0,305890,83563,82927,306526,0.5411
46,0,232433,87678,87252,232859,0.7494
47,0,175495,89503,89027,175971,1.0
48,0,248096,91161,91156,248101,0.7348
49,0,269487,98447,98372,269562,0.7299
50,0,476785,104055,99368,481472,0.4128
51,0,473286,113630,113630,473286,0.4802
52,0,172478,118171,114836,175813,1.0
53,0,208411,125934,119741,214604,1.0
54,0,390564,130763,130650,390677,0.6688
55,0,250568,140799,138697,252670,1.0
56,0,403378,146440,146360,403458,0.7255
57,0,417255,153071,153004,417322,0.7333
58,0,303100,157089,156755,303434,1.0
59,0,329575,157414,147302,339687,0.8673
60,0,234373,161243,153259,242357,1.0
61,0,405384,168343,168289,405438,0.8302
62,0,416715,173462,173378,416799,0.832
63,0,430492,186129,186123,430498,0.8647
64,0,473076,192199,192151,473124,0.8123
65,0,329531,216245,214537,331239,1.0
66,0,607906,220576,220566,607916,0.7256
67,0,448067,237250,236547,448770,1.0
