batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,1104429,157749,157740,1104438,0.2856
2,0,920568,162397,162397,920568,0.3528
3,0,860909,169918,169845,860982,0.3945
4,0,1058464,200621,200620,1058465,0.3791
5,0,682306,12470,12468,682308,0.0365
6,0,899544,42636,42636,899544,0.0948
7,0,606332,46230,46230,606332,0.1525
8,0,1080461,51782,51782,1080461,0.0959
9,0,725035,59342,59342,725035,0.1637
10,0,1274712,77740,77740,1274712,0.122
11,0,1316217,78549,78549,1316217,0.1194
12,0,1140734,78584,78582,1140736,0.1378
13,0,955384,79080,79054,955410,0.1655
14,0,1005074,83463,83463,1005074,0.1661
15,0,1016671,84845,84845,1016671,0.1669
16,0,1213393,85112,85112,1213393,0.1403
17,0,799511,95788,95713,799586,0.2394
18,0,1192637,98011,97922,1192726,0.1642
19,0,576076,98512,98512,576076,0.342
20,0,977549,98996,98991,977554,0.2025
21,0,1068508,105016,105016,1068508,0.1966
22,0,1310781,107675,107675,1310781,0.1643
23,0,894633,107935,107934,894634,0.2413
24,0,966019,111614,111614,966019,0.2311
25,0,1319462,111967,111966,1319463,0.1697
26,0,871925,120374,120374,871925,0.2761
27,0,696478,138460,138460,696478,0.3976
28,0,1132117,147383,147275,1132225,0.2602
29,0,955389,147861,147861,955389,0.3095
30,0,1045046,150203,150198,1045051,0.2874
31,0,1121278,157326,157325,1121279,0.2806
32,0,968980,158379,158379,968980,0.3269
33,0,790881,173764,173764,790881,0.4394
34,0,1390363,224832,224824,1390371,0.3234
35,0,816705,20466,20463,816708,0.0501
36,0,788678,34197,34197,788678,0.0867
37,0,947485,44986,44986,947485,0.095
38,0,630626,46623,46623,630626,0.1479
39,0,851082,51390,51390,851082,0.1208
40,0,939191,58948,58948,939191,0.1255
41,0,806890,71632,71632,806890,0.1776
42,0,896508,72110,72110,896508,0.1609
43,0,927817,74298,74298,927817,0.1602
44,0,916722,79454,79454,916722,0.1733
45,0,820868,83563,83412,821019,0.2032
46,0,885288,87678,87678,885288,0.1981
47,0,861463,89503,89503,861463,0.2078
48,0,879602,91161,91161,879602,0.2073
49,0,1005246,98447,98447,1005246,0.1959
50,0,1207956,104055,103707,1208304,0.1717
51,0,991565,113630,113630,991565,0.2292
52,0,776827,118171,118168,776830,0.3042
53,0,1087318,125934,125412,1087840,0.2306
54,0,1035600,130763,130763,1035600,0.2525
55,0,838994,140799,140799,838994,0.3356
56,0,904174,146440,146440,904174,0.3239
57,0,1075336,153071,153071,1075336,0.2847
58,0,1057966,157089,157089,1057966,0.297
59,0,914695,157414,156643,915466,0.3422
60,0,1089690,161243,161242,1089691,0.2959
61,0,1068078,168343,168343,1068078,0.3152
62,0,1035533,173462,173462,1035533,0.335
63,0,1085406,186129,186129,1085406,0.343
64,0,978142,192199,192199,978142,0.393
65,0,886778,216245,216243,886780,0.4877
66,0,1141391,220576,220576,1141391,0.3865
67,0,1004207,237250,237250,1004207,0.4725
