batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,564009,157749,157639,564119,0.5589
2,0,528732,162397,162386,528743,0.6142
3,0,398275,169918,168181,400012,0.8409
4,0,636328,200621,200607,636342,0.6305
5,0,133385,12470,12318,133537,0.1845
6,0,242693,42636,42630,242699,0.3513
7,0,204786,46230,46229,204787,0.4515
8,0,440831,51782,51782,440831,0.2349
9,0,362529,59342,59281,362590,0.327
10,0,734822,77740,77681,734881,0.2114
11,0,553896,78549,78544,553901,0.2836
12,0,378480,78584,78565,378499,0.4151
13,0,456808,79080,77531,458357,0.3383
14,0,424630,83463,83433,424660,0.3929
15,0,375557,84845,84799,375603,0.4515
16,0,483031,85112,85112,483031,0.3524
17,0,331224,95788,94060,332952,0.565
18,0,351535,98011,96101,353445,0.5438
19,0,475024,98512,98512,475024,0.4148
20,0,326028,98996,97543,327481,0.5957
21,0,426059,105016,105016,426059,0.493
22,0,617448,107675,107633,617490,0.3486
23,0,311118,107935,107338,311715,0.6887
24,0,449089,111614,111612,449091,0.4971
25,0,501975,111967,111881,502061,0.4457
26,0,470072,120374,120368,470078,0.5121
27,0,299626,138460,138274,299812,0.9224
28,0,493998,147383,146123,495258,0.5901
29,0,652576,147861,147794,652643,0.4529
30,0,452620,150203,150002,452821,0.6625
31,0,534252,157326,157196,534382,0.5883
32,0,467140,158379,158242,467277,0.6773
33,0,552684,173764,173744,552704,0.6287
34,0,855871,224832,224780,855923,0.5252
35,0,127299,20466,20424,127341,0.3208
36,0,298561,34197,34197,298561,0.2291
37,0,350062,44986,44980,350068,0.257
38,0,191026,46623,46623,191026,0.4881
39,0,277416,51390,51381,277425,0.3704
40,0,385295,58948,58948,385295,0.306
41,0,320268,71632,71632,320268,0.4473
42,0,342211,72110,72110,342211,0.4214
43,0,410864,74298,74263,410899,0.3615
44,0,387500,79454,79454,387500,0.4101
45,0,364202,83563,83096,364669,0.4557
46,0,330934,87678,87653,330959,0.5297
47,0,283466,89503,89488,283481,0.6314
48,0,319333,91161,91161,319333,0.5709
49,0,399441,98447,98445,399443,0.4929
50,0,750394,104055,102045,752404,0.2713
51,0,547707,113630,113630,547707,0.4149
52,0,263211,118171,117311,264071,0.8885
53,0,454084,125934,124353,455665,0.5458
54,0,482716,130763,130723,482756,0.5416
55,0,349236,140799,140329,349706,0.8026
56,0,460659,146440,146380,460719,0.6354
57,0,518479,153071,153071,518479,0.5905
58,0,372577,157089,157071,372595,0.8431
59,0,439581,157414,152953,444042,0.6889
60,0,340819,161243,157950,344112,0.918
61,0,487091,168343,168334,487100,0.6912
62,0,499828,173462,173460,499830,0.6941
63,0,489434,186129,186129,489434,0.7606
64,0,500046,192199,192189,500056,0.7687
65,0,390935,216245,215877,391303,1.0
66,0,678537,220576,220575,678538,0.6501
67,0,516576,237250,237106,516720,0.9177
