batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,794416,157749,157675,794490,0.3969
2,0,671871,162397,162397,671871,0.4834
3,0,546293,169918,169587,546624,0.6205
4,0,845633,200621,200621,845633,0.4745
5,0,202314,12470,12454,202330,0.1231
6,0,365230,42636,42636,365230,0.2335
7,0,289832,46230,46230,289832,0.319
8,0,557669,51782,51782,557669,0.1857
9,0,462846,59342,59337,462851,0.2564
10,0,967672,77740,77739,967673,0.1607
11,0,780244,78549,78549,780244,0.2013
12,0,559730,78584,78578,559736,0.2808
13,0,628681,79080,78721,629040,0.2503
14,0,593305,83463,83463,593305,0.2813
15,0,536912,84845,84843,536914,0.316
16,0,667100,85112,85112,667100,0.2552
17,0,436705,95788,95047,437446,0.4346
18,0,500726,98011,96948,501789,0.3864
19,0,591640,98512,98512,591640,0.333
20,0,444385,98996,98605,444776,0.4434
21,0,584811,105016,105016,584811,0.3591
22,0,869489,107675,107670,869494,0.2477
23,0,434548,107935,107789,434694,0.4959
24,0,592983,111614,111614,592983,0.3764
25,0,704923,111967,111945,704945,0.3176
26,0,617465,120374,120374,617465,0.3899
27,0,365787,138460,138443,365804,0.7569
28,0,688900,147383,147220,689063,0.4273
29,0,799457,147861,147854,799464,0.3699
30,0,635882,150203,150164,635921,0.4723
31,0,706016,157326,157312,706030,0.4456
32,0,625223,158379,158373,625229,0.5066
33,0,733880,173764,173764,733880,0.4735
34,0,1086528,224832,224827,1086533,0.4138
35,0,196358,20466,20452,196372,0.2083
36,0,393506,34197,34197,393506,0.1738
37,0,479189,44986,44986,479189,0.1878
38,0,252652,46623,46623,252652,0.3691
39,0,389145,51390,51390,389145,0.2641
40,0,518522,58948,58948,518522,0.2274
41,0,432129,71632,71632,432129,0.3315
42,0,463168,72110,72110,463168,0.3114
43,0,566697,74298,74293,566702,0.2622
44,0,511457,79454,79454,511457,0.3107
45,0,472873,83563,83142,473294,0.3513
46,0,447577,87678,87678,447577,0.3918
47,0,386367,89503,89501,386369,0.4633
48,0,416484,91161,91161,416484,0.4378
49,0,552733,98447,98447,552733,0.3562
50,0,965908,104055,102643,967320,0.2122
51,0,718203,113630,113630,718203,0.3164
52,0,338658,118171,118013,338816,0.6966
53,0,647619,125934,125059,648494,0.3857
54,0,631293,130763,130760,631296,0.4143
55,0,465161,140799,140762,465198,0.6052
56,0,611773,146440,146440,611773,0.4787
57,0,672226,153071,153071,672226,0.4554
58,0,517918,157089,157085,517922,0.6066
59,0,583368,157414,155074,585708,0.5295
60,0,465887,161243,161139,465991,0.6916
61,0,649563,168343,168343,649563,0.5183
62,0,676447,173462,173462,676447,0.5129
63,0,656166,186129,186129,656166,0.5673
64,0,673239,192199,192199,673239,0.571
65,0,488847,216245,216203,488889,0.8845
66,0,890155,220576,220576,890155,0.4956
67,0,643945,237250,237228,643967,0.7368
