batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,52702,157749,52064,158387,0.6574
2,0,28081,162397,27911,162567,0.3434
3,0,9452,169918,9276,170094,0.1091
4,0,66658,200621,66432,200847,0.6615
5,0,16,12470,4,12482,0.0006
6,0,11510,42636,9795,44351,0.4417
7,0,8429,46230,8422,46237,0.3643
8,0,10280,51782,9668,52394,0.369
9,0,3362,59342,3118,59586,0.1047
10,0,7461,77740,3155,82046,0.0769
11,0,41036,78549,28313,91272,0.6204
12,0,32021,78584,31733,78872,0.8047
13,0,22029,79080,20244,80865,0.5007
14,0,10201,83463,8448,85216,0.1983
15,0,16954,84845,14743,87056,0.3387
16,0,14301,85112,13156,86257,0.305
17,0,4752,95788,3547,96993,0.0731
18,0,7854,98011,5061,100804,0.1004
19,0,7303,98512,4886,100929,0.0968
20,0,10166,98996,7755,101407,0.1529
21,0,16111,105016,14091,107036,0.2633
22,0,34614,107675,30720,111569,0.5507
23,0,12612,107935,11785,108762,0.2167
24,0,29241,111614,29108,111747,0.521
25,0,21743,111967,19470,114240,0.3409
26,0,29592,120374,29192,120774,0.4834
27,0,13253,138460,12668,139045,0.1822
28,0,15136,147383,14526,147993,0.1963
29,0,6833,147861,6559,148135,0.0886
30,0,21692,150203,21151,150744,0.2806
31,0,31013,157326,29235,159104,0.3675
32,0,37802,158379,37130,159051,0.4669
33,0,8215,173764,7564,174415,0.0867
34,0,36326,224832,34683,226475,0.3063
35,0,2257,20466,188,22535,0.0167
36,0,18349,34197,18229,34317,1.0
37,0,26418,44986,25610,45794,1.0
38,0,907,46623,903,46627,0.0387
39,0,16217,51390,15595,52012,0.5997
40,0,33246,58948,33016,59178,1.0
41,0,19530,71632,19471,71691,0.5432
42,0,26303,72110,26273,72140,0.7284
43,0,11795,74298,11204,74889,0.2992
44,0,5281,79454,4892,79843,0.1225
45,0,20532,83563,20460,83635,0.4893
46,0,7447,87678,7263,87862,0.1653
47,0,14781,89503,14779,89505,0.3302
48,0,15844,91161,15843,91162,0.3476
49,0,24643,98447,23432,99658,0.4702
50,0,18440,104055,18009,104486,0.3447
51,0,45249,113630,44476,114403,0.7775
52,0,3060,118171,3025,118206,0.0512
53,0,2583,125934,2080,126437,0.0329
54,0,54679,130763,54377,131065,0.8298
55,0,14132,140799,13426,141505,0.1898
56,0,31733,146440,31406,146767,0.428
57,0,28065,153071,27378,153758,0.3561
58,0,8178,157089,8105,157162,0.1031
59,0,13051,157414,13027,157438,0.1655
60,0,6685,161243,6674,161254,0.0828
61,0,34127,168343,33864,168606,0.4017
62,0,48952,173462,48400,174014,0.5563
63,0,47128,186129,47107,186150,0.5061
64,0,55968,192199,55613,192554,0.5776
65,0,15946,216245,15874,216317,0.1468
66,0,44809,220576,36489,228896,0.3188
67,0,37351,237250,37190,237411,0.3133
