batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,333389,157749,157529,333609,0.9444
2,0,303004,162397,160275,305126,1.0
3,0,184444,169918,138874,215488,1.0
4,0,398412,200621,199876,399157,1.0
5,0,45020,12470,8398,49092,0.3421
6,0,114464,42636,37286,119814,0.6224
7,0,88712,46230,45262,89680,1.0
8,0,287877,51782,51741,287918,0.3594
9,0,198280,59342,54300,203322,0.5341
10,0,233189,77740,76630,234299,0.6541
11,0,326744,78549,78263,327030,0.4786
12,0,188992,78584,78340,189236,0.828
13,0,184361,79080,67229,196212,0.6853
14,0,211023,83463,77728,216758,0.7172
15,0,190682,84845,81685,193842,0.8428
16,0,240002,85112,85098,240016,0.7091
17,0,126140,95788,73318,148610,0.9867
18,0,192277,98011,88077,202211,0.8711
19,0,241437,98512,98229,241720,0.8128
20,0,176895,98996,83765,192126,0.872
21,0,241887,105016,104803,242100,0.8658
22,0,305892,107675,106350,307217,0.6923
23,0,156572,107935,90820,173687,1.0
24,0,245299,111614,111352,245561,0.9069
25,0,304162,111967,110725,305404,0.7251
26,0,270643,120374,120139,270878,0.887
27,0,184507,138460,131812,191155,1.0
28,0,247257,147383,125772,268868,0.9356
29,0,291577,147861,137687,301751,0.9126
30,0,193050,150203,126925,216328,1.0
31,0,293233,157326,153646,296913,1.0
32,0,264798,158379,151612,271565,1.0
33,0,335362,173764,173026,336100,1.0
34,0,441722,224832,220989,445565,0.9919
35,0,43523,20466,19143,44846,0.8537
36,0,184590,34197,34194,184593,0.3705
37,0,232640,44986,44603,233023,0.3828
38,0,88304,46623,46453,88474,1.0
39,0,116687,51390,50424,117653,0.8572
40,0,251318,58948,58948,251318,0.4691
41,0,201702,71632,71630,201704,0.7102
42,0,205830,72110,72102,205838,0.7006
43,0,151754,74298,73019,153033,0.9543
44,0,231662,79454,79443,231673,0.6858
45,0,193980,83563,77807,199736,0.7791
46,0,184729,87678,83982,188425,0.8914
47,0,153436,89503,88238,154701,1.0
48,0,227159,91161,91121,227199,0.8021
49,0,210873,98447,97220,212100,0.9167
50,0,262271,104055,97396,268930,0.7243
51,0,315539,113630,113608,315561,0.72
52,0,118253,118171,95633,140791,1.0
53,0,145838,125934,105396,166376,1.0
54,0,322477,130763,129147,324093,0.797
55,0,200095,140799,135526,205368,1.0
56,0,289195,146440,143946,291689,0.987
57,0,334261,153071,152113,335219,0.9075
58,0,234935,157089,153246,238778,1.0
59,0,206294,157414,124904,238804,1.0
60,0,187741,161243,129323,219661,1.0
61,0,334887,168343,167516,335714,0.998
62,0,308955,173462,172047,310370,1.0
63,0,349316,186129,185972,349473,1.0
64,0,342134,192199,191984,342349,1.0
65,0,253065,216245,196737,272573,1.0
66,0,411032,220576,219574,412034,1.0
67,0,370644,237250,231902,375992,1.0
