Round,Train Loss,Dice WT
-1,0.9629250386357308,0.1957
-1,0.9600751182436943,0.2992
-1,0.9587520815432071,0.3102
-1,0.9569953189790249,0.2453
-1,0.954053820669651,0.2795
-1,0.9492172315716744,0.0411
-1,0.940716411471367,0.0328
-1,0.9278866368532179,0.0374
-1,0.910301357358694,0.2886
-1,0.8867661885917186,0.0435
-1,0.8543384873867035,0.498
-1,0.8103688764572144,0.0254
-1,0.7519586123526096,0.0347
-1,0.6768499083817004,0.0254
-1,0.6171664007008075,0.7103
-1,0.5043774996697902,0.8035
-1,0.42074715971946713,0.7754
-1,0.3590408228337765,0.7305
-1,0.30389653712511067,0.7994
-1,0.28000643879175185,1.0
-1,0.2747516037523747,1.0
-1,0.24025205940008165,0.7647
-1,0.2302512601017952,0.7442
-1,0.22617010846734048,0.8207
-1,0.23243223935365678,0.9551
