Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,32,154016352,118296000,1.3019573950091297
-1,KH,0,32,154016352,118218954,1.3028059104633931
-1,KH,0,32,154016352,118063084,1.304525909216466
-1,KH,0,32,154016352,117766977,1.3078059395207198
-1,KH,0,32,154016352,117446006,1.3113800736655106
-1,KH,0,32,154016352,117465714,1.31116005475436
-1,KH,0,32,154016352,117507855,1.3106898428194438
-1,KH,0,32,154016352,117457604,1.3112505853601442
-1,KH,0,32,154016352,117324650,1.3127365135971
-1,KH,0,32,154016352,117424156,1.311624092065009
-1,KH,0,32,154016352,117601385,1.3096474331488528
-1,KH,0,32,154016352,117346570,1.3124912982117842
-1,KH,0,32,154016352,117624471,1.3093903903720852
-1,KH,0,32,154016352,117644536,1.3091670657785586
-1,KH,0,32,154016352,117568897,1.3100093301036924
-1,KH,0,32,154016352,117796143,1.3074821303784114
-1,KH,0,32,154016352,117780489,1.3076559055549515
-1,KH,0,32,154016352,117649249,1.3091146208676607
-1,KH,0,32,154016352,117608658,1.3095664436541739
-1,KH,0,32,154016352,117667294,1.3089138601249724
-1,KH,0,32,154016352,117757212,1.3079143891416178
-1,KH,0,32,154016352,117727849,1.3082406015929162
-1,KH,0,32,154016352,117918992,1.3061199844720517
-1,KH,0,32,154016352,117833028,1.3070728522736426
-1,KH,0,32,154016352,117788073,1.3075717097434814
