Round,Train Loss,Dice WT
-1,0.9629057487845423,0.1905
-1,0.9600060912966729,0.2676
-1,0.9583468481898307,0.3496
-1,0.9562698768079281,0.4727
-1,0.9527247102558614,0.3097
-1,0.9468408642709255,0.1991
-1,0.9372539287805557,0.178
-1,0.9236922153830529,0.2698
-1,0.9043813180923461,0.4932
-1,0.8773951365053654,0.5303
-1,0.8397761969268321,0.4737
-1,0.7864728336036206,0.5338
-1,0.7126523759961129,0.8503
-1,0.6155648180842399,0.8926
-1,0.5068608994781971,0.9242
-1,0.39557353511452675,1.0
-1,0.3079696162045002,0.9988
-1,0.23872797921299935,1.0
-1,0.19055697366595267,0.975
-1,0.16030407264828683,0.9923
-1,0.13925738856196404,0.9344
-1,0.12517144098877905,0.9939
-1,0.11715193897485734,1.0
-1,0.1077806358039379,0.9084
-1,0.10312996715307236,0.9823
