Sample,Dice,HD95
0_0,1.0000,4.8990
1_0,0.2223,67.6314
2_0,1.0000,5.0000
3_0,0.0044,70.8908
4_0,0.0951,55.3766
5_0,0.1065,66.2948
6_0,0.4072,75.5434
7_0,1.0000,6.2605
8_0,0.1731,108.1316
9_0,0.0057,33.0706
Average,0.4014,49.3099
