Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,32,154016352,118158592,1.3034714563965013
-1,KH,0,32,154016352,118005469,1.3051628310548895
-1,KH,0,32,154016352,117888272,1.3064603406859674
-1,KH,0,32,154016352,117600135,1.3096613537050787
-1,KH,0,32,154016352,117482649,1.3109710524147271
-1,KH,0,32,154016352,117442505,1.3114191663401593
-1,KH,0,32,154016352,117327393,1.3127058230979358
-1,KH,0,32,154016352,117463890,1.311180414678928
-1,KH,0,32,154016352,117200308,1.3141292427320241
-1,KH,0,32,154016352,117257403,1.3134893666372605
-1,KH,0,32,154016352,117371694,1.312210352864124
-1,KH,0,32,154016352,117381827,1.3120970761513193
-1,KH,0,32,154016352,117479425,1.3110070295287877
-1,KH,0,32,154016352,117563498,1.3100694911272546
-1,KH,0,32,154016352,117552706,1.3101897628796397
-1,KH,0,32,154016352,117598373,1.3096809766237156
-1,KH,0,32,154016352,117537585,1.3103583164483088
-1,KH,0,32,154016352,117515867,1.3106004825714301
-1,KH,0,32,154016352,117688614,1.3086767425096875
-1,KH,0,32,154016352,117705736,1.308486376568768
-1,KH,0,32,154016352,117730622,1.3082097875945988
-1,KH,0,32,154016352,117862427,1.3067468227173025
-1,KH,0,32,154016352,117812915,1.3072959955196763
-1,KH,0,32,154016352,117830490,1.307101005860198
-1,KH,0,32,154016352,117707620,1.3084654332489265
