Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,3,154016352,101668015,1.5148948467224426
-1,KH,0,3,154016352,101868526,1.5119130319015315
-1,KH,0,3,154016352,101940300,1.5108485260490698
-1,KH,0,3,154016352,101878722,1.5117617199791729
-1,KH,0,3,154016352,101921570,1.5111261728013021
-1,KH,0,3,154016352,102009397,1.5098251389526398
-1,KH,0,3,154016352,102076948,1.5088259888020947
-1,KH,0,3,154016352,102136675,1.5079436647022237
-1,KH,0,3,154016352,102147929,1.5077775291949385
-1,KH,0,3,154016352,102152379,1.5077118468283544
-1,KH,0,3,154016352,102141504,1.5078723728211403
-1,KH,0,3,154016352,102148068,1.507775477456901
-1,KH,0,3,154016352,102145885,1.507807700721375
-1,KH,0,3,154016352,102141781,1.5078682835968955
-1,KH,0,3,154016352,102143851,1.5078377258362816
-1,KH,0,3,154016352,102134522,1.5079754522178113
-1,KH,0,3,154016352,102145777,1.5078092949452035
-1,KH,0,3,154016352,102147090,1.507789913545261
-1,KH,0,3,154016352,102139493,1.507902060958928
-1,KH,0,3,154016352,102143265,1.507846376361672
-1,KH,0,3,154016352,102141530,1.5078719889940948
-1,KH,0,3,154016352,102143303,1.5078458154030911
-1,KH,0,3,154016352,102146594,1.507797235020876
-1,KH,0,3,154016352,102146492,1.507798740655724
-1,KH,0,3,154016352,102146373,1.5078004972335142
