Sample,Dice,HD95
0_0,1.0000,4.0000
1_0,1.0000,17.8045
2_0,1.0000,2.0000
3_0,0.8810,12.0208
4_0,1.0000,3.1623
5_0,1.0000,7.3485
6_0,1.0000,6.3246
7_0,1.0000,7.0711
8_0,1.0000,5.7446
9_0,0.2033,19.5448
10_0,1.0000,2.2361
11_0,1.0000,9.5394
12_0,1.0000,2.2361
13_0,1.0000,1.4142
14_0,1.0000,31.0258
15_0,1.0000,1.7321
Average,0.9428,8.3253
