Round,Train Loss,Dice WT
-1,0.9629273390769958,0.2161
-1,0.9601761758327484,0.1827
-1,0.958801971822977,0.3039
-1,0.9572000078856945,0.2624
-1,0.9549429261684418,0.2567
-1,0.9521148703992367,0.2096
-1,0.9482285425066947,0.1775
-1,0.9434048618376256,0.3136
-1,0.937475083321333,0.2709
-1,0.9301131246984005,0.221
-1,0.9210254928469658,0.2942
-1,0.9103904549777507,0.3894
-1,0.8971825978159906,0.5319
-1,0.8814219176769255,0.4773
-1,0.8627183105051517,0.6137
-1,0.8397234760224819,0.5072
-1,0.8127495054900645,0.6577
-1,0.7808852100372314,0.7406
-1,0.7447224439680576,0.7237
-1,0.7029857382178306,0.9283
-1,0.662719892859459,0.9074
-1,0.6157763931155206,0.9518
-1,0.5724411225318908,0.9704
-1,0.5293379282951356,0.9687
-1,0.4889811612665653,0.987
