batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,417509,157749,157695,417563,0.7553
2,0,400035,162397,162396,400036,0.8119
3,0,236034,169918,157099,248853,1.0
4,0,555640,200621,200621,555640,0.7221
5,0,756,12470,756,12470,0.1213
6,0,122328,42636,42624,122340,0.6968
7,0,142284,46230,46230,142284,0.6498
8,0,145899,51782,51782,145899,0.7098
9,0,130261,59342,59235,130368,0.9087
10,0,297955,77740,77678,298017,0.5213
11,0,221833,78549,78544,221838,0.7081
12,0,189829,78584,78523,189890,0.827
13,0,188399,79080,76278,191201,0.7979
14,0,200111,83463,83422,200152,0.8336
15,0,193675,84845,84799,193721,0.8755
16,0,246449,85112,85112,246449,0.6907
17,0,154515,95788,81157,169146,0.9596
18,0,198407,98011,97472,198946,0.9799
19,0,471855,98512,98512,471855,0.4176
20,0,197785,98996,98756,198025,0.9974
21,0,238500,105016,105016,238500,0.8806
22,0,311910,107675,107650,311935,0.6902
23,0,199918,107935,107715,200138,1.0
24,0,262824,111614,111613,262825,0.8493
25,0,248357,111967,111772,248552,0.8994
26,0,404444,120374,120374,404444,0.5953
27,0,269987,138460,138242,270205,1.0
28,0,248073,147383,136686,258770,1.0
29,0,423897,147861,147848,423910,0.6975
30,0,230817,150203,148213,232807,1.0
31,0,395039,157326,157286,395079,0.7962
32,0,350163,158379,158379,350163,0.9046
33,0,497367,173764,173764,497367,0.6987
34,0,650033,224832,224776,650089,0.6915
35,0,51966,20466,20464,51968,0.7876
36,0,171155,34197,34197,171155,0.3996
37,0,215944,44986,44986,215944,0.4166
38,0,123671,46623,46623,123671,0.754
39,0,140265,51390,51390,140265,0.7328
40,0,290638,58948,58948,290638,0.4056
41,0,277300,71632,71632,277300,0.5166
42,0,258689,72110,72110,258689,0.5575
43,0,168261,74298,74296,168263,0.8831
44,0,249592,79454,79454,249592,0.6367
45,0,236979,83563,83139,237403,0.7004
46,0,257723,87678,87677,257724,0.6804
47,0,194104,89503,89493,194114,0.9221
48,0,261499,91161,91161,261499,0.6972
49,0,245117,98447,98447,245117,0.8033
50,0,413628,104055,102459,415224,0.4935
51,0,394662,113630,113630,394662,0.5758
52,0,163841,118171,117114,164898,1.0
53,0,242985,125934,124237,244682,1.0
54,0,387108,130763,130755,387116,0.6755
55,0,281377,140799,140708,281468,0.9998
56,0,421580,146440,146440,421580,0.6947
57,0,427412,153071,153067,427416,0.7162
58,0,272868,157089,156790,273167,1.0
59,0,255899,157414,148962,264351,1.0
60,0,254588,161243,160884,254947,1.0
61,0,466164,168343,168343,466164,0.7222
62,0,417830,173462,173462,417830,0.8303
63,0,428297,186129,186129,428297,0.8692
64,0,448477,192199,192199,448477,0.8571
65,0,373062,216245,216117,373190,1.0
66,0,602405,220576,220576,602405,0.7323
67,0,471945,237250,237134,472061,1.0
