batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,152894,157749,146475,164168,1.0
2,0,164729,162397,154397,172729,1.0
3,0,104027,169918,101197,172748,1.0
4,0,209650,200621,192920,217351,1.0
5,0,772,12470,772,12470,0.1238
6,0,41444,42636,37664,46416,1.0
7,0,49824,46230,44505,51549,1.0
8,0,58928,51782,51162,59548,1.0
9,0,72132,59342,57681,73793,1.0
10,0,91592,77740,76401,92931,1.0
11,0,87621,78549,76890,89280,1.0
12,0,79243,78584,73815,84012,1.0
13,0,69640,79080,62644,86076,1.0
14,0,93413,83463,80808,96068,1.0
15,0,90490,84845,81257,94078,1.0
16,0,91502,85112,83635,92979,1.0
17,0,61888,95788,58179,99497,1.0
18,0,98608,98011,89835,106784,1.0
19,0,201831,98512,98363,201980,0.974
20,0,100657,98996,91236,108417,1.0
21,0,114765,105016,104003,115778,1.0
22,0,120874,107675,105650,122899,1.0
23,0,111620,107935,100532,119023,1.0
24,0,125566,111614,110124,127056,1.0
25,0,125215,111967,109658,127524,1.0
26,0,135238,120374,116995,138617,1.0
27,0,151992,138460,132009,158443,1.0
28,0,139645,147383,123069,163959,1.0
29,0,162412,147861,138502,171771,1.0
30,0,99015,150203,97471,151747,1.0
31,0,165098,157326,147143,175281,1.0
32,0,166301,158379,153065,171615,1.0
33,0,207154,173764,172369,208549,1.0
34,0,250041,224832,219824,255049,1.0
35,0,26743,20466,19522,27687,1.0
36,0,39209,34197,33620,39786,1.0
37,0,47301,44986,41928,50359,1.0
38,0,51089,46623,46278,51434,1.0
39,0,55199,51390,48956,57633,1.0
40,0,68760,58948,58643,69065,1.0
41,0,79415,71632,71039,80008,1.0
42,0,83363,72110,71703,83770,1.0
43,0,84547,74298,72184,86661,1.0
44,0,84296,79454,77296,86454,1.0
45,0,75513,83563,72296,86780,1.0
46,0,96112,87678,84351,99439,1.0
47,0,98640,89503,87489,100654,1.0
48,0,96443,91161,89889,97715,1.0
49,0,104917,98447,95797,107567,1.0
50,0,124598,104055,98837,129816,1.0
51,0,122561,113630,112175,124016,1.0
52,0,101633,118171,100382,119422,1.0
53,0,113162,125934,103469,135627,1.0
54,0,140470,130763,126077,145156,1.0
55,0,148390,140799,135393,153796,1.0
56,0,146523,146440,139200,153763,1.0
57,0,181743,153071,150662,184152,1.0
58,0,162254,157089,151436,167907,1.0
59,0,148425,157414,140649,165190,1.0
60,0,156216,161243,147961,169498,1.0
61,0,178836,168343,164312,182867,1.0
62,0,179766,173462,166330,186898,1.0
63,0,196711,186129,181315,201525,1.0
64,0,208023,192199,189534,210688,1.0
65,0,206155,216245,197111,225289,1.0
66,0,263241,220576,219468,264349,1.0
67,0,244398,237250,225578,256070,1.0
