batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,386175,157749,157695,386229,0.8166
2,0,383499,162397,162396,383500,0.8469
3,0,171033,169918,123458,217493,1.0
4,0,571101,200621,200621,571101,0.7026
5,0,0,12470,0,12470,0.0
6,0,97548,42636,42278,97906,0.8636
7,0,129496,46230,46193,129533,0.7132
8,0,145882,51782,51782,145882,0.7099
9,0,116346,59342,58621,117067,1.0
10,0,213215,77740,77626,213329,0.7278
11,0,203916,78549,78534,203931,0.7702
12,0,184355,78584,78523,184416,0.8516
13,0,155940,79080,74887,160133,0.9353
14,0,199389,83463,82962,199890,0.8301
15,0,170307,84845,84334,170818,0.9874
16,0,237036,85112,85112,237036,0.7181
17,0,137946,95788,74405,159329,0.934
18,0,157991,98011,94298,161704,1.0
19,0,406368,98512,98512,406368,0.4848
20,0,168296,98996,93819,173473,1.0
21,0,204702,105016,105016,204702,1.0
22,0,296136,107675,107641,296170,0.7269
23,0,169106,107935,103270,173771,1.0
24,0,264940,111614,111613,264941,0.8425
25,0,233744,111967,111548,234163,0.9527
26,0,391090,120374,120374,391090,0.6156
27,0,242820,138460,137058,244222,1.0
28,0,222192,147383,129842,239733,1.0
29,0,369460,147861,147404,369917,0.797
30,0,182973,150203,121988,211188,1.0
31,0,376487,157326,157240,376573,0.8351
32,0,351856,158379,158372,351863,0.9002
33,0,475649,173764,173764,475649,0.7306
34,0,600389,224832,224509,600712,0.7475
35,0,31631,20466,19908,32189,1.0
36,0,173608,34197,34197,173608,0.394
37,0,215204,44986,44955,215235,0.4177
38,0,103375,46623,46623,103375,0.902
39,0,136185,51390,51119,136456,0.7492
40,0,282519,58948,58948,282519,0.4173
41,0,271982,71632,71632,271982,0.5267
42,0,254222,72110,72110,254222,0.5673
43,0,160079,74298,74295,160082,0.9282
44,0,243976,79454,79454,243976,0.6513
45,0,223816,83563,83013,224366,0.74
46,0,248220,87678,87306,248592,0.7024
47,0,187379,89503,89407,187475,0.9538
48,0,237816,91161,91161,237816,0.7667
49,0,236126,98447,98445,236128,0.8338
50,0,252997,104055,101950,255102,0.7993
51,0,398091,113630,113630,398091,0.5709
52,0,131368,118171,107364,142175,1.0
53,0,155487,125934,111037,170384,1.0
54,0,386369,130763,130704,386428,0.6765
55,0,260346,140799,140416,260729,1.0
56,0,417890,146440,146436,417894,0.7008
57,0,429840,153071,153064,429847,0.7122
58,0,270036,157089,155645,271480,1.0
59,0,220478,157414,137714,240178,1.0
60,0,209409,161243,152222,218430,1.0
61,0,459328,168343,168343,459328,0.733
62,0,426615,173462,173462,426615,0.8132
63,0,435356,186129,186129,435356,0.8551
64,0,459031,192199,192199,459031,0.8374
65,0,361845,216245,215525,362565,1.0
66,0,575244,220576,220567,575253,0.7669
67,0,483090,237250,237133,483207,0.9815
