batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,668463,157749,157749,668463,0.472
2,0,805159,162397,162397,805159,0.4034
3,0,367173,169918,166741,370350,0.9005
4,0,1033700,200621,200621,1033700,0.3882
5,0,1486,12470,1483,12473,0.2378
6,0,205560,42636,42636,205560,0.4148
7,0,278138,46230,46230,278138,0.3324
8,0,497059,51782,51782,497059,0.2084
9,0,384795,59342,59342,384795,0.3084
10,0,573754,77740,77740,573754,0.271
11,0,483818,78549,78549,483818,0.3247
12,0,404538,78584,78523,404599,0.3882
13,0,331365,79080,79080,331365,0.4773
14,0,494315,83463,83463,494315,0.3377
15,0,298408,84845,84833,298420,0.5685
16,0,533120,85112,85112,533120,0.3193
17,0,255445,95788,82291,268942,0.612
18,0,270181,98011,97328,270864,0.7186
19,0,762274,98512,98512,762274,0.2585
20,0,311150,98996,97963,312183,0.6276
21,0,361478,105016,105016,361478,0.581
22,0,616117,107675,107675,616117,0.3495
23,0,277681,107935,107072,278544,0.7688
24,0,515877,111614,111614,515877,0.4327
25,0,400971,111967,111967,400971,0.5585
26,0,760770,120374,120374,760770,0.3165
27,0,402656,138460,138460,402656,0.6877
28,0,395253,147383,145567,397069,0.7332
29,0,669523,147861,147861,669523,0.4417
30,0,412538,150203,144011,418730,0.6878
31,0,689914,157326,157326,689914,0.4561
32,0,668721,158379,158379,668721,0.4737
33,0,851635,173764,173764,851635,0.4081
34,0,1174029,224832,224822,1174039,0.383
35,0,60898,20466,20466,60898,0.6721
36,0,405335,34197,34197,405335,0.1687
37,0,478416,44986,44986,478416,0.1881
38,0,220618,46623,46623,220618,0.4227
39,0,278612,51390,51388,278614,0.3689
40,0,578160,58948,58948,578160,0.2039
41,0,549125,71632,71632,549125,0.2609
42,0,516235,72110,72110,516235,0.2794
43,0,313457,74298,74298,313457,0.4741
44,0,627966,79454,79454,627966,0.2531
45,0,525127,83563,83507,525183,0.318
46,0,489127,87678,87664,489141,0.3584
47,0,356802,89503,89503,356802,0.5017
48,0,471698,91161,91161,471698,0.3865
49,0,486237,98447,98447,486237,0.4049
50,0,678843,104055,104050,678848,0.3065
51,0,802228,113630,113630,802228,0.2833
52,0,208001,118171,115151,211021,1.0
53,0,259891,125934,122120,263705,0.9262
54,0,740422,130763,130763,740422,0.3532
55,0,459233,140799,140799,459233,0.6132
56,0,796382,146440,146440,796382,0.3678
57,0,780322,153071,153071,780322,0.3923
58,0,464177,157089,157005,464261,0.6764
59,0,399824,157414,150016,407222,0.7368
60,0,337795,161243,160703,338335,0.95
61,0,834554,168343,168343,834554,0.4034
62,0,775451,173462,173462,775451,0.4474
63,0,760595,186129,186129,760595,0.4894
64,0,797565,192199,192199,797565,0.482
65,0,634977,216245,216245,634977,0.6811
66,0,978129,220576,220576,978129,0.451
67,0,843161,237250,237250,843161,0.5628
