batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,207956,157749,157038,208667,1.0
2,0,218424,162397,160630,220191,1.0
3,0,75034,169918,68220,176732,0.772
4,0,304777,200621,199870,305528,1.0
5,0,0,12470,0,12470,0.0
6,0,54219,42636,38682,58173,1.0
7,0,68260,46230,45631,68859,1.0
8,0,75404,51782,51719,75467,1.0
9,0,73528,59342,56268,76602,1.0
10,0,106204,77740,77017,106927,1.0
11,0,109405,78549,78073,109881,1.0
12,0,104281,78584,77714,105151,1.0
13,0,87881,79080,64587,102374,1.0
14,0,107193,83463,79795,110861,1.0
15,0,109005,84845,82878,110972,1.0
16,0,121622,85112,85074,121660,1.0
17,0,79782,95788,62333,113237,1.0
18,0,109867,98011,88054,119824,1.0
19,0,225902,98512,98505,225909,0.8721
20,0,111488,98996,85504,124980,1.0
21,0,136978,105016,104836,137158,1.0
22,0,159455,107675,106933,160197,1.0
23,0,121530,107935,96316,133149,1.0
24,0,157165,111614,111376,157403,1.0
25,0,153598,111967,110782,154783,1.0
26,0,205136,120374,120277,205233,1.0
27,0,165349,138460,130329,173480,1.0
28,0,155353,147383,120531,182205,1.0
29,0,184685,147861,142036,190510,1.0
30,0,101569,150203,97596,154176,1.0
31,0,217128,157326,154791,219663,1.0
32,0,203796,158379,154987,207188,1.0
33,0,259731,173764,172688,260807,1.0
34,0,330044,224832,221173,333703,1.0
35,0,20859,20466,16092,25233,1.0
36,0,66708,34197,34180,66725,1.0
37,0,88515,44986,44165,89336,0.9887
38,0,63364,46623,46529,63458,1.0
39,0,72405,51390,49737,74058,1.0
40,0,128890,58948,58948,128890,0.9147
41,0,130694,71632,71610,130716,1.0
42,0,128515,72110,72068,128557,1.0
43,0,104749,74298,73408,105639,1.0
44,0,114163,79454,79438,114179,1.0
45,0,105809,83563,79850,109522,1.0
46,0,131967,87678,85199,134446,1.0
47,0,119621,89503,88302,120822,1.0
48,0,129996,91161,91044,130113,1.0
49,0,129655,98447,97363,130739,1.0
50,0,134190,104055,100400,137845,1.0
51,0,186722,113630,113586,186766,1.0
52,0,86342,118171,83869,120644,1.0
53,0,88917,125934,80165,134686,1.0
54,0,207656,130763,129890,208529,1.0
55,0,175075,140799,137860,178014,1.0
56,0,210900,146440,145559,211781,1.0
57,0,247774,153071,152719,248126,1.0
58,0,173060,157089,141862,188287,1.0
59,0,139684,157414,117354,179744,1.0
60,0,133703,161243,118848,176098,1.0
61,0,253493,168343,167877,253959,1.0
62,0,236848,173462,171334,238976,1.0
63,0,256773,186129,184964,257938,1.0
64,0,266969,192199,191753,267415,1.0
65,0,245484,216245,206235,255494,1.0
66,0,328999,220576,220026,329549,1.0
67,0,307823,237250,232278,312795,1.0
