batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,136918,157749,124879,169788,1.0
2,0,176615,162397,143350,195662,1.0
3,0,29816,169918,29650,170084,0.3487
4,0,358904,200621,198554,360971,1.0
5,0,379,12470,322,12527,0.0514
6,0,27840,42636,24981,45495,1.0
7,0,34440,46230,33027,47643,1.0
8,0,29531,51782,24575,56738,0.8663
9,0,13701,59342,13187,59856,0.4406
10,0,32758,77740,28239,82259,0.6866
11,0,45904,78549,31232,93221,0.6701
12,0,66170,78584,64565,80189,1.0
13,0,31613,79080,30323,80370,0.7546
14,0,18458,83463,13689,88232,0.3103
15,0,23510,84845,21537,86818,0.4961
16,0,89446,85112,78984,95574,1.0
17,0,18253,95788,14904,99137,0.3007
18,0,27115,98011,25320,99806,0.5074
19,0,135356,98512,89941,143927,1.0
20,0,32557,98996,30040,101513,0.5918
21,0,28816,105016,26942,106890,0.5041
22,0,91107,107675,83101,115681,1.0
23,0,19991,107935,18418,109508,0.3364
24,0,45084,111614,43918,112780,0.7788
25,0,20455,111967,19902,112520,0.3538
26,0,218634,120374,119677,219331,1.0
27,0,21551,138460,20119,139892,0.2876
28,0,17000,147383,15946,148437,0.2149
29,0,35935,147861,32785,151011,0.4342
30,0,40956,150203,40419,150740,0.5363
31,0,170795,157326,132552,195569,1.0
32,0,155618,158379,119045,194952,1.0
33,0,77907,173764,69825,181846,0.768
34,0,162319,224832,137269,249882,1.0
35,0,19051,20466,13262,26255,1.0
36,0,52600,34197,33950,52847,1.0
37,0,102807,44986,43798,103995,0.8423
38,0,24772,46623,24119,47276,1.0
39,0,35952,51390,34743,52599,1.0
40,0,124183,58948,58948,124183,0.9494
41,0,120064,71632,71288,120408,1.0
42,0,98137,72110,70915,99332,1.0
43,0,29447,74298,28778,74967,0.7678
44,0,92238,79454,75598,96094,1.0
45,0,79497,83563,67290,95770,1.0
46,0,87013,87678,75833,98858,1.0
47,0,29663,89503,28395,90771,0.6256
48,0,70701,91161,60536,101326,1.0
49,0,73695,98447,66073,106069,1.0
50,0,26929,104055,25976,105008,0.4947
51,0,194598,113630,113021,195207,1.0
52,0,7718,118171,7702,118187,0.1303
53,0,3478,125934,3307,126105,0.0524
54,0,197409,130763,121202,206970,1.0
55,0,38937,140799,36998,142738,0.5184
56,0,221440,146440,138771,229109,1.0
57,0,157978,153071,136550,174499,1.0
58,0,11215,157089,11180,157124,0.1423
59,0,20233,157414,20169,157478,0.2562
60,0,19682,161243,19398,161527,0.2402
61,0,246767,168343,156193,258917,1.0
62,0,223077,173462,162828,233711,1.0
63,0,189279,186129,157621,217787,1.0
64,0,219880,192199,173991,238088,1.0
65,0,97240,216245,87946,225539,0.7799
66,0,225024,220576,195189,250411,1.0
67,0,182313,237250,162547,257016,1.0
