batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,468707,157749,157693,468763,0.6728
2,0,513366,162397,162330,513433,0.6323
3,0,100219,169918,79638,190499,0.8361
4,0,809071,200621,200621,809071,0.4959
5,0,194,12470,184,12480,0.0295
6,0,59580,42636,37636,64580,1.0
7,0,112583,46230,45666,113147,0.8072
8,0,121511,51782,51398,121895,0.8433
9,0,41089,59342,33987,66444,1.0
10,0,154163,77740,77526,154377,1.0
11,0,158180,78549,77822,158907,0.9795
12,0,211948,78584,78523,212009,0.7408
13,0,121225,79080,69573,130732,1.0
14,0,141693,83463,81675,143481,1.0
15,0,102686,84845,69111,118420,1.0
16,0,313560,85112,85112,313560,0.5429
17,0,70353,95788,53456,112685,0.9488
18,0,66496,98011,52678,111829,0.9421
19,0,464934,98512,98512,464934,0.4238
20,0,111985,98996,75135,135846,1.0
21,0,136492,105016,101021,140487,1.0
22,0,363085,107675,107662,363098,0.593
23,0,78574,107935,57095,129414,0.8824
24,0,262485,111614,111545,262554,0.8497
25,0,159498,111967,108333,163132,1.0
26,0,558077,120374,120374,558077,0.4314
27,0,162293,138460,124125,176628,1.0
28,0,130400,147383,101012,176771,1.0
29,0,279981,147861,123624,304218,0.8127
30,0,145235,150203,108087,187351,1.0
31,0,466015,157326,156872,466469,0.6726
32,0,451340,158379,158069,451650,0.7
33,0,499809,173764,173207,500366,0.6923
34,0,709931,224832,223181,711582,0.6273
35,0,13296,20466,7914,25848,0.6123
36,0,232534,34197,34197,232534,0.2941
37,0,323256,44986,44986,323256,0.2783
38,0,71710,46623,45807,72526,1.0
39,0,112806,51390,49674,114522,0.8675
40,0,416633,58948,58948,416633,0.283
41,0,394058,71632,71632,394058,0.3636
42,0,338147,72110,72110,338147,0.4265
43,0,117535,74298,72270,119563,1.0
44,0,308355,79454,79454,308355,0.5153
45,0,273903,83563,82806,274660,0.603
46,0,284184,87678,84566,287296,0.5887
47,0,158814,89503,84677,163640,1.0
48,0,291627,91161,91146,291642,0.6251
49,0,270982,98447,98304,271125,0.7252
50,0,206826,104055,94261,216620,0.8703
51,0,560394,113630,113630,560394,0.4055
52,0,24104,118171,24091,118184,0.4077
53,0,5671,125934,5668,125937,0.09
54,0,531313,130763,130618,531458,0.4915
55,0,244018,140799,135417,249400,1.0
56,0,595268,146440,146440,595268,0.492
57,0,522708,153071,152618,523161,0.5834
58,0,227129,157089,146822,237396,1.0
59,0,146349,157414,102988,200775,1.0
60,0,77310,161243,64718,173835,0.7446
61,0,634436,168343,168343,634436,0.5307
62,0,573845,173462,173462,573845,0.6046
63,0,551573,186129,186129,551573,0.6749
64,0,583217,192199,192199,583217,0.6591
65,0,388822,216245,210697,394370,1.0
66,0,685851,220576,220567,685860,0.6432
67,0,560354,237250,237169,560435,0.8464
