batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,6450251,157749,108706,6499294,0.0335
2,0,6937862,162397,124439,6975820,0.0357
3,0,6489942,169918,62410,6597450,0.0189
4,0,6642711,200621,170366,6672966,0.0511
5,0,6452441,12470,1241,6463670,0.0004
6,0,6326000,42636,23869,6344767,0.0075
7,0,6829202,46230,18290,6857142,0.0053
8,0,6040310,51782,35933,6056159,0.0119
9,0,7000943,59342,30608,7029677,0.0087
10,0,6528828,77740,52532,6554036,0.016
11,0,5948758,78549,58717,5968590,0.0197
12,0,5945564,78584,48329,5975819,0.0162
13,0,6665893,79080,40023,6704950,0.0119
14,0,6553750,83463,56720,6580493,0.0172
15,0,6478447,84845,53395,6509897,0.0164
16,0,6347416,85112,57176,6375352,0.0179
17,0,6467491,95788,46352,6516927,0.0142
18,0,5817920,98011,59424,5856507,0.0203
19,0,7412898,98512,69276,7442134,0.0186
20,0,6199601,98996,71733,6226864,0.023
21,0,6411603,105016,69245,6447374,0.0215
22,0,6274048,107675,83873,6297850,0.0266
23,0,6649723,107935,77940,6679718,0.0233
24,0,6853774,111614,78237,6887151,0.0227
25,0,6227104,111967,78892,6260179,0.0252
26,0,6733442,120374,89398,6764418,0.0264
27,0,6736915,138460,60994,6814381,0.0179
28,0,6518855,147383,88604,6577634,0.0269
29,0,7008351,147861,103798,7052414,0.0294
30,0,6378508,150203,77999,6450712,0.0242
31,0,6332947,157326,116753,6373520,0.0366
32,0,6325036,158379,123418,6359997,0.0388
33,0,7125476,173764,135192,7164048,0.0377
34,0,6201783,224832,163706,6262909,0.0523
35,0,6025809,20466,4445,6041830,0.0015
36,0,6694407,34197,14589,6714015,0.0043
37,0,6324705,44986,26192,6343499,0.0083
38,0,6639116,46623,22955,6662784,0.0069
39,0,6238980,51390,27062,6263308,0.0086
40,0,6479183,58948,38381,6499750,0.0118
41,0,6608010,71632,43822,6635820,0.0132
42,0,6411206,72110,58218,6425098,0.0181
43,0,6334786,74298,54100,6354984,0.017
44,0,6531148,79454,60844,6549758,0.0186
45,0,6422503,83563,53257,6452809,0.0165
46,0,6587142,87678,52980,6621840,0.016
47,0,6450542,89503,53261,6486784,0.0164
48,0,6337757,91161,69582,6359336,0.0219
49,0,6304926,98447,70259,6333114,0.0222
50,0,6745807,104055,69471,6780391,0.0205
51,0,6661472,113630,90886,6684216,0.0272
52,0,6317992,118171,70375,6365788,0.0221
53,0,6079849,125934,47409,6158374,0.0154
54,0,6516198,130763,97273,6549688,0.0297
55,0,6660248,140799,91677,6709370,0.0273
56,0,6781093,146440,105423,6822110,0.0309
57,0,6445158,153071,97957,6500272,0.0301
58,0,6034928,157089,100150,6091867,0.0329
59,0,6658615,157414,91955,6724074,0.0274
60,0,5666546,161243,82400,5745389,0.0287
61,0,6511163,168343,129594,6549912,0.0396
62,0,6607432,173462,136455,6644439,0.0411
63,0,6386292,186129,156022,6416399,0.0486
64,0,6665657,192199,164520,6693336,0.0492
65,0,6513875,216245,150944,6579176,0.0459
66,0,6772949,220576,188619,6804906,0.0554
67,0,6826080,237250,169314,6894016,0.0491
