batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,194977,157749,149011,203715,1.0
2,0,229852,162397,159593,232656,1.0
3,0,147114,169918,108340,208692,1.0
4,0,262647,200621,196519,266749,1.0
5,0,16067,12470,10651,17886,1.0
6,0,48239,42636,39731,51144,1.0
7,0,51408,46230,44585,53053,1.0
8,0,67317,51782,51584,67515,1.0
9,0,86801,59342,56775,89368,1.0
10,0,354130,77740,76933,354937,0.4335
11,0,134425,78549,77042,135932,1.0
12,0,81780,78584,75090,85274,1.0
13,0,95815,79080,69349,105546,1.0
14,0,121232,83463,81523,123172,1.0
15,0,100038,84845,82808,102075,1.0
16,0,99846,85112,84616,100342,1.0
17,0,93045,95788,72964,115869,1.0
18,0,106612,98011,92913,111710,1.0
19,0,233992,98512,98472,234032,0.8415
20,0,102184,98996,92556,108624,1.0
21,0,116722,105016,103533,118205,1.0
22,0,151948,107675,106868,152755,1.0
23,0,116155,107935,103294,120796,1.0
24,0,133724,111614,111011,134327,1.0
25,0,129883,111967,110748,131102,1.0
26,0,163754,120374,118320,165808,1.0
27,0,160213,138460,134005,164668,1.0
28,0,148160,147383,129073,166470,1.0
29,0,355099,147861,142607,360353,0.7915
30,0,159397,150203,134216,175384,1.0
31,0,173679,157326,146573,184432,1.0
32,0,178218,158379,155391,181206,1.0
33,0,246166,173764,172783,247147,1.0
34,0,342249,224832,222650,344431,1.0
35,0,26937,20466,19642,27761,1.0
36,0,42315,34197,34052,42460,1.0
37,0,50519,44986,43367,52138,1.0
38,0,52440,46623,46329,52734,1.0
39,0,59084,51390,49774,60700,1.0
40,0,69926,58948,58669,70205,1.0
41,0,79487,71632,71155,79964,1.0
42,0,84664,72110,71558,85216,1.0
43,0,84517,74298,72480,86335,1.0
44,0,109869,79454,77328,111995,1.0
45,0,97736,83563,81202,100097,1.0
46,0,95325,87678,83622,99381,1.0
47,0,98024,89503,87877,99650,1.0
48,0,106093,91161,90531,106723,1.0
49,0,110260,98447,96462,112245,1.0
50,0,332140,104055,99910,336285,0.5942
51,0,162961,113630,113138,163453,1.0
52,0,118272,118171,110059,126384,1.0
53,0,148001,125934,119928,154007,1.0
54,0,141764,130763,126485,146042,1.0
55,0,153311,140799,137802,156308,1.0
56,0,154610,146440,144010,157040,1.0
57,0,179942,153071,151635,181378,1.0
58,0,165212,157089,151420,170881,1.0
59,0,168309,157414,149502,176221,1.0
60,0,163262,161243,152939,171566,1.0
61,0,181174,168343,165489,184028,1.0
62,0,187940,173462,167682,193720,1.0
63,0,201922,186129,182217,205834,1.0
64,0,216899,192199,190083,219015,1.0
65,0,211351,216245,202195,225401,1.0
66,0,298586,220576,219641,299521,1.0
67,0,246844,237250,227298,256796,1.0
