batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,192100,157749,150584,199265,1.0
2,0,255762,162397,160509,257650,1.0
3,0,171809,169918,116487,225240,1.0
4,0,283964,200621,198507,286078,1.0
5,0,15110,12470,11314,16266,1.0
6,0,54185,42636,41753,55068,1.0
7,0,55354,46230,45436,56148,1.0
8,0,69076,51782,51747,69111,1.0
9,0,83241,59342,58049,84534,1.0
10,0,375338,77740,77227,375851,0.4109
11,0,146028,78549,77319,147258,1.0
12,0,85733,78584,76706,87611,1.0
13,0,102276,79080,72597,108759,1.0
14,0,130032,83463,83057,130438,1.0
15,0,108133,84845,83819,109159,1.0
16,0,107447,85112,84767,107792,1.0
17,0,105990,95788,80850,120928,1.0
18,0,118075,98011,95440,120646,1.0
19,0,248217,98512,98494,248235,0.7936
20,0,110828,98996,96191,113633,1.0
21,0,123271,105016,104323,123964,1.0
22,0,152730,107675,107412,152993,1.0
23,0,124203,107935,105649,126489,1.0
24,0,142297,111614,111486,142425,1.0
25,0,136932,111967,111627,137272,1.0
26,0,169418,120374,119192,170600,1.0
27,0,166319,138460,135660,169119,1.0
28,0,161442,147383,136515,172310,1.0
29,0,405437,147861,143988,409310,0.7036
30,0,182904,150203,139593,193514,1.0
31,0,187683,157326,149878,195131,1.0
32,0,188244,158379,156731,189892,1.0
33,0,260067,173764,173112,260719,1.0
34,0,358201,224832,223972,359061,1.0
35,0,28983,20466,19999,29450,1.0
36,0,44243,34197,34178,44262,1.0
37,0,57109,44986,44375,57720,1.0
38,0,55174,46623,46553,55244,1.0
39,0,61998,51390,49929,63459,1.0
40,0,73568,58948,58899,73617,1.0
41,0,83345,71632,71501,83476,1.0
42,0,88718,72110,71948,88880,1.0
43,0,90355,74298,73370,91283,1.0
44,0,114862,79454,78327,115989,1.0
45,0,103929,83563,82422,105070,1.0
46,0,102462,87678,86013,104127,1.0
47,0,103981,89503,89068,104416,1.0
48,0,107693,91161,91038,107816,1.0
49,0,118351,98447,97465,119333,1.0
50,0,404486,104055,101044,407497,0.4959
51,0,183719,113630,113516,183833,1.0
52,0,124351,118171,113440,129082,1.0
53,0,162364,125934,121867,166431,1.0
54,0,149516,130763,128201,152078,1.0
55,0,160936,140799,139625,162110,1.0
56,0,159613,146440,145244,160809,1.0
57,0,189054,153071,152524,189601,1.0
58,0,177733,157089,155352,179470,1.0
59,0,182086,157414,152669,186831,1.0
60,0,172918,161243,156660,177501,1.0
61,0,187240,168343,166625,188958,1.0
62,0,196391,173462,170198,199655,1.0
63,0,208409,186129,183452,211086,1.0
64,0,224142,192199,190710,225631,1.0
65,0,222297,216245,208223,230319,1.0
66,0,311372,220576,220130,311818,1.0
67,0,257752,237250,232364,262638,1.0
