Sample,Dice,HD95
0_0,1.0000,7.8102
1_0,1.0000,4.2426
2_0,1.0000,3.4641
3_0,1.0000,5.1136
4_0,1.0000,22.3830
5_0,1.0000,4.1231
6_0,1.0000,9.4340
7_0,0.7307,17.8045
8_0,0.1689,24.4131
9_0,0.0000,nan
Average,0.7900,nan
