Sample,Dice,HD95
0_0,1.0000,3.7417
1_0,0.3770,30.8221
2_0,1.0000,2.8284
3_0,0.0000,nan
4_0,0.0000,nan
5_0,0.2849,21.2073
6_0,0.8259,13.9284
7_0,1.0000,6.6332
8_0,0.0000,nan
9_0,0.0000,nan
Average,0.4488,nan
