batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,714834,157749,157749,714834,0.4414
2,0,1252186,162397,162397,1252186,0.2594
3,0,831917,169918,169918,831917,0.4085
4,0,1247857,200621,200621,1247857,0.3215
5,0,22214,12470,11663,23021,1.0
6,0,429201,42636,42636,429201,0.1987
7,0,336293,46230,46230,336293,0.2749
8,0,870910,51782,51782,870910,0.1189
9,0,681852,59342,59342,681852,0.1741
10,0,1165453,77740,77740,1165453,0.1334
11,0,832250,78549,78549,832250,0.1888
12,0,499881,78584,78523,499942,0.3141
13,0,587275,79080,79080,587275,0.2693
14,0,844136,83463,83463,844136,0.1977
15,0,436358,84845,84844,436359,0.3889
16,0,828555,85112,85112,828555,0.2054
17,0,511693,95788,93777,513704,0.3651
18,0,403797,98011,97705,404103,0.4836
19,0,1263218,98512,98512,1263218,0.156
20,0,415879,98996,98993,415882,0.4761
21,0,466437,105016,105016,466437,0.4503
22,0,842490,107675,107675,842490,0.2556
23,0,410868,107935,107934,410869,0.5254
24,0,638872,111614,111614,638872,0.3494
25,0,494085,111967,111967,494085,0.4532
26,0,1045916,120374,120374,1045916,0.2302
27,0,589392,138460,138460,589392,0.4698
28,0,727586,147383,147383,727586,0.4051
29,0,1194686,147861,147861,1194686,0.2475
30,0,861375,150203,150203,861375,0.3488
31,0,876387,157326,157326,876387,0.359
32,0,910617,158379,158379,910617,0.3478
33,0,1231104,173764,173764,1231104,0.2823
34,0,1568044,224832,224832,1568044,0.2868
35,0,209566,20466,20466,209566,0.1953
36,0,561519,34197,34197,561519,0.1218
37,0,660551,44986,44986,660551,0.1362
38,0,363924,46623,46623,363924,0.2562
39,0,279555,51390,51390,279555,0.3677
40,0,808321,58948,58948,808321,0.1459
41,0,619897,71632,71632,619897,0.2311
42,0,627683,72110,72110,627683,0.2298
43,0,629160,74298,74298,629160,0.2362
44,0,828508,79454,79454,828508,0.1918
45,0,1021102,83563,83563,1021102,0.1637
46,0,643049,87678,87678,643049,0.2727
47,0,432729,89503,89503,432729,0.4137
48,0,558930,91161,91161,558930,0.3262
49,0,655370,98447,98447,655370,0.3004
50,0,1025519,104055,104053,1025521,0.2029
51,0,1066763,113630,113630,1066763,0.213
52,0,425305,118171,118171,425305,0.5557
53,0,721417,125934,125934,721417,0.3491
54,0,848534,130763,130763,848534,0.3082
55,0,583765,140799,140799,583765,0.4824
56,0,965495,146440,146440,965495,0.3033
57,0,867574,153071,153071,867574,0.3529
58,0,596815,157089,157089,596815,0.5264
59,0,824563,157414,157176,824801,0.3811
60,0,490347,161243,161217,490373,0.6575
61,0,912860,168343,168343,912860,0.3688
62,0,919663,173462,173462,919663,0.3772
63,0,737328,186129,186129,737328,0.5049
64,0,890114,192199,192199,890114,0.4319
65,0,830114,216245,216245,830114,0.521
66,0,1132291,220576,220576,1132291,0.3896
67,0,900888,237250,237250,900888,0.5267
