batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,167959,157749,145748,179960,1.0
2,0,179468,162397,158308,183557,1.0
3,0,186520,169918,153273,203165,1.0
4,0,224728,200621,195118,230231,1.0
5,0,14552,12470,11814,15208,1.0
6,0,41667,42636,39367,44936,1.0
7,0,47622,46230,44480,49372,1.0
8,0,82025,51782,51167,82640,1.0
9,0,91123,59342,58884,91581,1.0
10,0,474147,77740,76678,475209,0.3227
11,0,85370,78549,76909,87010,1.0
12,0,77422,78584,74495,81511,1.0
13,0,87995,79080,73359,93716,1.0
14,0,98219,83463,82939,98743,1.0
15,0,94021,84845,83648,95218,1.0
16,0,91142,85112,83753,92501,1.0
17,0,106308,95788,79801,122295,1.0
18,0,105595,98011,94347,109259,1.0
19,0,288896,98512,98477,288931,0.6817
20,0,104898,98996,96649,107245,1.0
21,0,117663,105016,104719,117960,1.0
22,0,119992,107675,106974,120693,1.0
23,0,121382,107935,106534,122783,1.0
24,0,124005,111614,111079,124540,1.0
25,0,127828,111967,111669,128126,1.0
26,0,125428,120374,115980,129822,1.0
27,0,163822,138460,135570,166712,1.0
28,0,162520,147383,140813,169090,1.0
29,0,559068,147861,146019,560910,0.5207
30,0,172048,150203,136333,185918,1.0
31,0,164401,157326,148803,172924,1.0
32,0,166804,158379,154940,170243,1.0
33,0,278298,173764,173422,278640,1.0
34,0,344778,224832,221868,347742,1.0
35,0,25633,20466,19651,26448,1.0
36,0,35909,34197,33528,36578,1.0
37,0,45527,44986,41364,49149,1.0
38,0,49967,46623,46298,50292,1.0
39,0,52310,51390,49098,54602,1.0
40,0,61891,58948,58470,62369,1.0
41,0,74267,71632,70783,75116,1.0
42,0,77011,72110,71601,77520,1.0
43,0,81315,74298,73237,82376,1.0
44,0,79293,79454,76421,82326,1.0
45,0,82242,83563,77501,88304,1.0
46,0,94578,87678,85909,96347,1.0
47,0,99893,89503,89221,100175,1.0
48,0,93733,91161,90542,94352,1.0
49,0,103064,98447,96524,104987,1.0
50,0,415935,104055,100826,419164,0.4811
51,0,134749,113630,113036,135343,1.0
52,0,114901,118171,111282,121790,1.0
53,0,144811,125934,121069,149676,1.0
54,0,135157,130763,127322,138598,1.0
55,0,152005,140799,139075,153729,1.0
56,0,145914,146440,141717,150637,1.0
57,0,172549,153071,151928,173692,1.0
58,0,172848,157089,156277,173660,1.0
59,0,175163,157414,154684,177893,1.0
60,0,173456,161243,159795,174904,1.0
61,0,172448,168343,165071,175720,1.0
62,0,175279,173462,167896,180845,1.0
63,0,197030,186129,182667,200492,1.0
64,0,213233,192199,191367,214065,1.0
65,0,216282,216245,208291,224236,1.0
66,0,263447,220576,219971,264052,1.0
67,0,245303,237250,230658,251895,1.0
