batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,165274,157749,145053,177970,1.0
2,0,172810,162397,157672,177535,1.0
3,0,145211,169918,130179,184950,1.0
4,0,209045,200621,194240,215426,1.0
5,0,14300,12470,11772,14998,1.0
6,0,38683,42636,37350,43969,1.0
7,0,46844,46230,44284,48790,1.0
8,0,55593,51782,50661,56714,1.0
9,0,80881,59342,58918,81305,1.0
10,0,124412,77740,76351,125801,1.0
11,0,85360,78549,76987,86922,1.0
12,0,76631,78584,74291,80924,1.0
13,0,86347,79080,75486,89941,1.0
14,0,94387,83463,82854,94996,1.0
15,0,92445,84845,83580,93710,1.0
16,0,89914,85112,83731,91295,1.0
17,0,103961,95788,78520,121229,1.0
18,0,105229,98011,94322,108918,1.0
19,0,262306,98512,98469,262349,0.7507
20,0,107426,98996,97610,108812,1.0
21,0,114458,105016,104803,114671,1.0
22,0,119045,107675,107016,119704,1.0
23,0,122767,107935,106768,123934,1.0
24,0,123989,111614,111196,124407,1.0
25,0,127563,111967,111738,127792,1.0
26,0,125107,120374,115985,129496,1.0
27,0,162699,138460,135516,165643,1.0
28,0,158165,147383,138213,167335,1.0
29,0,452486,147861,146724,453623,0.6469
30,0,155810,150203,134967,171046,1.0
31,0,163267,157326,148840,171753,1.0
32,0,167187,158379,155729,169837,1.0
33,0,243679,173764,173222,244221,1.0
34,0,248051,224832,221629,251254,1.0
35,0,25396,20466,19659,26203,1.0
36,0,35145,34197,33521,35821,1.0
37,0,45327,44986,41067,49246,1.0
38,0,48998,46623,46116,49505,1.0
39,0,52845,51390,49141,55094,1.0
40,0,61103,58948,58240,61811,1.0
41,0,73704,71632,70728,74608,1.0
42,0,76772,72110,71655,77227,1.0
43,0,81133,74298,73362,82069,1.0
44,0,79513,79454,76795,82172,1.0
45,0,79944,83563,76330,87177,1.0
46,0,95823,87678,86351,97150,1.0
47,0,99137,89503,89145,99495,1.0
48,0,93512,91161,90526,94147,1.0
49,0,103569,98447,96769,105247,1.0
50,0,283801,104055,100791,287065,0.7022
51,0,121835,113630,112707,122758,1.0
52,0,116729,118171,113411,121489,1.0
53,0,140299,125934,121354,144879,1.0
54,0,134445,130763,127148,138060,1.0
55,0,152441,140799,139445,153795,1.0
56,0,146244,146440,141774,150910,1.0
57,0,172889,153071,152304,173656,1.0
58,0,174776,157089,156515,175350,1.0
59,0,176029,157414,155237,178206,1.0
60,0,171433,161243,158808,173868,1.0
61,0,171927,168343,164901,175369,1.0
62,0,176907,173462,169657,180712,1.0
63,0,197526,186129,183201,200454,1.0
64,0,210818,192199,191381,211636,1.0
65,0,217711,216245,209002,224954,1.0
66,0,265232,220576,220050,265758,1.0
67,0,248259,237250,232405,253104,1.0
