batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,165746,157749,144189,179306,1.0
2,0,173163,162397,156794,178766,1.0
3,0,178078,169918,150125,197871,1.0
4,0,213485,200621,192052,222054,1.0
5,0,14219,12470,11748,14941,1.0
6,0,36951,42636,36210,43377,1.0
7,0,46150,46230,44045,48335,1.0
8,0,59806,51782,50868,60720,1.0
9,0,81696,59342,58860,82178,1.0
10,0,266710,77740,76214,268236,0.5683
11,0,84392,78549,76925,86016,1.0
12,0,75272,78584,73261,80595,1.0
13,0,84145,79080,74905,88320,1.0
14,0,93583,83463,82770,94276,1.0
15,0,91406,84845,83557,92694,1.0
16,0,88241,85112,83431,89922,1.0
17,0,90805,95788,78908,107685,1.0
18,0,106880,98011,93722,111169,1.0
19,0,267622,98512,98427,267707,0.7353
20,0,103998,98996,97027,105967,1.0
21,0,112812,105016,104656,113172,1.0
22,0,116029,107675,106533,117171,1.0
23,0,121071,107935,106540,122466,1.0
24,0,121677,111614,111020,122271,1.0
25,0,125064,111967,111673,125358,1.0
26,0,121168,120374,114288,127254,1.0
27,0,157848,138460,133891,162417,1.0
28,0,161416,147383,140957,167842,1.0
29,0,543258,147861,146671,544448,0.5388
30,0,161381,150203,135670,175914,1.0
31,0,161306,157326,148177,170455,1.0
32,0,163424,158379,154465,167338,1.0
33,0,257545,173764,173126,258183,1.0
34,0,262630,224832,220772,266690,1.0
35,0,24807,20466,19436,25837,1.0
36,0,34743,34197,33292,35648,1.0
37,0,43638,44986,40731,47893,1.0
38,0,47832,46623,45826,48629,1.0
39,0,50916,51390,48706,53600,1.0
40,0,59404,58948,57808,60544,1.0
41,0,71976,71632,69814,73794,1.0
42,0,75655,72110,71434,76331,1.0
43,0,78356,74298,73140,79514,1.0
44,0,77737,79454,75483,81708,1.0
45,0,76447,83563,73988,86022,1.0
46,0,92866,87678,85914,94630,1.0
47,0,97069,89503,89158,97414,1.0
48,0,91739,91161,89940,92960,1.0
49,0,101457,98447,96260,103644,1.0
50,0,345246,104055,100194,349107,0.574
51,0,123269,113630,111875,125024,1.0
52,0,115110,118171,112037,121244,1.0
53,0,137012,125934,121017,141929,1.0
54,0,130816,130763,126141,135438,1.0
55,0,147889,140799,138642,150046,1.0
56,0,141838,146440,139334,148944,1.0
57,0,166570,153071,151382,168259,1.0
58,0,172014,157089,156197,172906,1.0
59,0,173736,157414,155172,175978,1.0
60,0,170380,161243,158682,172941,1.0
61,0,168703,168343,164042,173004,1.0
62,0,170819,173462,166767,177514,1.0
63,0,193548,186129,182566,197111,1.0
64,0,204971,192199,190947,206223,1.0
65,0,213334,216245,207373,222206,1.0
66,0,260752,220576,219588,261740,1.0
67,0,240751,237250,230162,247839,1.0
