batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,537327,157749,157691,537385,0.5869
2,0,1030575,162397,162397,1030575,0.3152
3,0,663131,169918,169918,663131,0.5125
4,0,1018782,200621,200621,1018782,0.3938
5,0,66967,12470,12295,67142,0.3662
6,0,412499,42636,42636,412499,0.2067
7,0,254364,46230,46230,254364,0.3635
8,0,727171,51782,51782,727171,0.1424
9,0,569512,59342,59342,569512,0.2084
10,0,1121024,77740,77740,1121024,0.1387
11,0,665150,78549,78549,665150,0.2362
12,0,333557,78584,78523,333618,0.4707
13,0,529587,79080,79071,529596,0.2986
14,0,762982,83463,83463,762982,0.2188
15,0,358037,84845,84844,358038,0.4739
16,0,756177,85112,85112,756177,0.2251
17,0,420895,95788,94843,421840,0.4497
18,0,342895,98011,97550,343356,0.5682
19,0,1020317,98512,98512,1020317,0.1931
20,0,342189,98996,98989,342196,0.5786
21,0,415791,105016,105016,415791,0.5051
22,0,715165,107675,107675,715165,0.3011
23,0,321992,107935,107825,322102,0.6695
24,0,523458,111614,111614,523458,0.4264
25,0,414276,111967,111953,414290,0.5405
26,0,830995,120374,120374,830995,0.2897
27,0,436435,138460,138460,436435,0.6345
28,0,624534,147383,147383,624534,0.472
29,0,995499,147861,147861,995499,0.2971
30,0,748343,150203,150202,748344,0.4014
31,0,644228,157326,157326,644228,0.4884
32,0,718551,158379,158379,718551,0.4408
33,0,996427,173764,173764,996427,0.3488
34,0,1307463,224832,224816,1307479,0.3439
35,0,138167,20466,20466,138167,0.2963
36,0,468601,34197,34197,468601,0.146
37,0,535757,44986,44986,535757,0.1679
38,0,293549,46623,46623,293549,0.3177
39,0,232061,51390,51390,232061,0.4429
40,0,673414,58948,58948,673414,0.1751
41,0,467624,71632,71632,467624,0.3064
42,0,504579,72110,72110,504579,0.2858
43,0,594800,74298,74298,594800,0.2498
44,0,668082,79454,79454,668082,0.2379
45,0,825366,83563,83325,825604,0.2019
46,0,526587,87678,87678,526587,0.333
47,0,314530,89503,89503,314530,0.5691
48,0,419741,91161,91161,419741,0.4344
49,0,536762,98447,98447,536762,0.3668
50,0,974980,104055,103170,975865,0.2114
51,0,901706,113630,113630,901706,0.252
52,0,334249,118171,118171,334249,0.7071
53,0,690834,125934,125895,690873,0.3645
54,0,633501,130763,130760,633504,0.4128
55,0,438944,140799,140799,438944,0.6415
56,0,752239,146440,146440,752239,0.3893
57,0,697304,153071,153070,697305,0.439
58,0,463816,157089,157089,463816,0.6774
59,0,765022,157414,155319,767117,0.4049
60,0,393215,161243,161228,393230,0.82
61,0,636335,168343,168343,636335,0.5291
62,0,696521,173462,173462,696521,0.4981
63,0,538705,186129,186129,538705,0.691
64,0,656937,192199,192199,656937,0.5851
65,0,590940,216245,216245,590940,0.7319
66,0,901462,220576,220576,901462,0.4894
67,0,686929,237250,237240,686939,0.6907
