batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,163744,157749,145699,175794,1.0
2,0,178826,162397,158204,183019,1.0
3,0,128420,169918,114877,183461,1.0
4,0,219349,200621,194472,225498,1.0
5,0,13001,12470,11363,14108,1.0
6,0,39991,42636,37941,44686,1.0
7,0,46818,46230,44203,48845,1.0
8,0,55235,51782,50415,56602,1.0
9,0,79029,59342,58698,79673,1.0
10,0,160834,77740,76552,162022,0.945
11,0,86104,78549,77009,87644,1.0
12,0,76734,78584,73873,81445,1.0
13,0,83419,79080,73433,89066,1.0
14,0,96693,83463,82812,97344,1.0
15,0,92532,84845,83126,94251,1.0
16,0,91096,85112,83705,92503,1.0
17,0,111563,95788,80490,126861,1.0
18,0,102767,98011,93277,107501,1.0
19,0,269673,98512,98470,269715,0.7302
20,0,103978,98996,95855,107119,1.0
21,0,114509,105016,104568,114957,1.0
22,0,119310,107675,106611,120374,1.0
23,0,120839,107935,106425,122349,1.0
24,0,124104,111614,110855,124863,1.0
25,0,127439,111967,111521,127885,1.0
26,0,126231,120374,115796,130809,1.0
27,0,161840,138460,134738,165562,1.0
28,0,149818,147383,132024,165177,1.0
29,0,447840,147861,145327,450374,0.6454
30,0,154157,150203,131670,172690,1.0
31,0,163638,157326,148573,172391,1.0
32,0,169359,158379,155600,172138,1.0
33,0,248365,173764,173367,248762,1.0
34,0,262914,224832,221841,265905,1.0
35,0,25074,20466,19317,26223,1.0
36,0,35867,34197,33587,36477,1.0
37,0,44780,44986,41280,48486,1.0
38,0,48661,46623,45976,49308,1.0
39,0,53121,51390,49090,55421,1.0
40,0,61914,58948,58344,62518,1.0
41,0,73587,71632,70358,74861,1.0
42,0,77291,72110,71578,77823,1.0
43,0,82379,74298,73177,83500,1.0
44,0,79535,79454,76166,82823,1.0
45,0,84537,83563,77262,90838,1.0
46,0,93821,87678,85878,95621,1.0
47,0,98943,89503,88950,99496,1.0
48,0,93975,91161,90437,94699,1.0
49,0,103366,98447,96500,105313,1.0
50,0,294037,104055,100467,297625,0.6751
51,0,128320,113630,112832,129118,1.0
52,0,115807,118171,111936,122042,1.0
53,0,139190,125934,119643,145481,1.0
54,0,135641,130763,126844,139560,1.0
55,0,151395,140799,138916,153278,1.0
56,0,145279,146440,141162,150557,1.0
57,0,175696,153071,151953,176814,1.0
58,0,172467,157089,156147,173409,1.0
59,0,172533,157414,153996,175951,1.0
60,0,169946,161243,158549,172640,1.0
61,0,173058,168343,164734,176667,1.0
62,0,176429,173462,168189,181702,1.0
63,0,198088,186129,182791,201426,1.0
64,0,215186,192199,191271,216114,1.0
65,0,216499,216245,207442,225302,1.0
66,0,282484,220576,220039,283021,1.0
67,0,246412,237250,230705,252957,1.0
