Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,32,154016352,118301681,1.3018948733281313
-1,KH,0,32,154016352,117852880,1.306852679374488
-1,KH,0,32,154016352,117449163,1.3113448241431913
-1,KH,0,32,154016352,117187983,1.3142674535152636
-1,KH,0,32,154016352,117358186,1.312361389089637
-1,KH,0,32,154016352,117407535,1.311809774389693
-1,KH,0,32,154016352,117505669,1.3107142260515108
-1,KH,0,32,154016352,117406809,1.3118178861329925
-1,KH,0,32,154016352,117479493,1.3110062706858976
-1,KH,0,32,154016352,117349239,1.3124614468100642
-1,KH,0,32,154016352,117508829,1.3106789788535804
-1,KH,0,32,154016352,117535163,1.3103853184769907
-1,KH,0,32,154016352,117675847,1.3088187247124723
-1,KH,0,32,154016352,117534645,1.3103910936217997
-1,KH,0,32,154016352,117599353,1.3096700625555313
-1,KH,0,32,154016352,117733521,1.308177575017059
-1,KH,0,32,154016352,117584842,1.3098316873190168
-1,KH,0,32,154016352,117638948,1.3092292528831522
-1,KH,0,32,154016352,117401528,1.3118768948220163
-1,KH,0,32,154016352,117635557,1.309266993142218
-1,KH,0,32,154016352,117417113,1.311702766870107
-1,KH,0,32,154016352,117612035,1.3095288420100886
-1,KH,0,32,154016352,117702372,1.3085237738454414
-1,KH,0,32,154016352,117715249,1.3083806329968346
-1,KH,0,32,154016352,117749088,1.3080046276027208
