Round,Train Loss,Dice WT
-1,0.9614943331426329,0.3586
-1,0.9528464725425652,0.3147
-1,0.9313117684544745,0.3109
-1,0.8892827192942303,0.4547
-1,0.7964710723172437,0.8054
-1,0.6401547289109445,0.8958
-1,0.4668064395586649,0.9363
-1,0.3568483780096243,0.9505
-1,0.2852843472549507,0.9824
-1,0.24832231697735482,0.982
-1,0.2241591609276093,0.9572
-1,0.21438319457543864,1.0
-1,0.2121012875625679,0.99
-1,0.20152232507327658,0.9836
-1,0.20245465555706543,0.9918
-1,0.19566759751723695,0.9865
-1,0.19168450778669066,0.9837
-1,0.184236394607269,0.9814
-1,0.18066055184012061,0.9859
-1,0.1833345396024687,0.9777
-1,0.18270214130212595,1.0
-1,0.18121953203871444,0.9901
-1,0.18612365153458743,0.9962
-1,0.1770770540108552,0.9969
-1,0.175610879627434,1.0
