Sample,Dice,HD95
0_0,0.7535,52.6118
1_0,0.2443,61.9435
2_0,0.3299,80.3010
3_0,0.1748,88.2100
4_0,0.8873,60.8851
5_0,0.6244,78.4411
6_0,0.8278,62.8888
7_0,0.6420,90.7617
8_0,0.2842,86.6833
9_0,0.3300,70.8661
10_0,0.9785,73.6274
11_0,0.4839,68.3740
12_0,0.5120,51.4684
13_0,0.5432,97.7446
14_0,0.2584,68.3154
15_0,0.7144,78.2081
Average,0.5368,73.2081
