Sample,Dice,HD95
0_0,1.0000,5.0990
1_0,0.1843,69.5902
2_0,1.0000,4.4721
3_0,0.0002,71.2320
4_0,0.1632,14.3527
5_0,0.0819,70.2706
6_0,0.4632,82.9680
7_0,1.0000,8.5029
8_0,0.3501,108.3005
9_0,0.0291,34.7444
Average,0.4272,46.9532
