batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,142303,157749,133153,166899,1.0
2,0,147852,162397,134670,175579,1.0
3,0,37690,169918,36746,170862,0.4301
4,0,214478,200621,183983,231116,1.0
5,0,171,12470,55,12586,0.0087
6,0,29908,42636,25711,46833,1.0
7,0,40017,46230,35958,50289,1.0
8,0,55254,51782,40484,66552,1.0
9,0,29277,59342,25129,63490,0.7916
10,0,59827,77740,49323,88244,1.0
11,0,92533,78549,66114,104968,1.0
12,0,66758,78584,61900,83442,1.0
13,0,46403,79080,40068,85415,0.9382
14,0,50598,83463,39952,94109,0.8491
15,0,54432,84845,48820,90457,1.0
16,0,82670,85112,76510,91272,1.0
17,0,44836,95788,40011,100613,0.7953
18,0,41276,98011,37628,101659,0.7403
19,0,94193,98512,80783,111922,1.0
20,0,51616,98996,45602,105010,0.8685
21,0,78033,105016,72687,110362,1.0
22,0,103038,107675,87056,123657,1.0
23,0,48155,107935,45021,111069,0.8107
24,0,95782,111614,86390,121006,1.0
25,0,90698,111967,84687,117978,1.0
26,0,127555,120374,106699,141230,1.0
27,0,56591,138460,52009,143042,0.7272
28,0,53518,147383,49278,151623,0.65
29,0,63306,147861,58342,152825,0.7635
30,0,62523,150203,61687,151039,0.8168
31,0,146643,157326,124055,179914,1.0
32,0,131819,158379,112701,177497,1.0
33,0,136135,173764,118382,191517,1.0
34,0,197287,224832,177794,244325,1.0
35,0,11339,20466,6696,25109,0.5334
36,0,44833,34197,33023,46007,1.0
37,0,61968,44986,41754,65200,1.0
38,0,32723,46623,32432,46914,1.0
39,0,44358,51390,38717,57031,1.0
40,0,81718,58948,58503,82163,1.0
41,0,78298,71632,67586,82344,1.0
42,0,85001,72110,67936,89175,1.0
43,0,52722,74298,48955,78065,1.0
44,0,87713,79454,70423,96744,1.0
45,0,63774,83563,59294,88043,1.0
46,0,74447,87678,66773,95352,1.0
47,0,68034,89503,61413,96124,1.0
48,0,90213,91161,81895,99479,1.0
49,0,79640,98447,69694,108393,1.0
50,0,57126,104055,50493,110688,0.9123
51,0,137521,113630,109670,141481,1.0
52,0,44039,118171,43576,118634,0.7346
53,0,17483,125934,16992,126425,0.2688
54,0,130456,130763,112212,149007,1.0
55,0,94349,140799,87854,147294,1.0
56,0,138836,146440,123885,161391,1.0
57,0,151277,153071,133385,170963,1.0
58,0,87387,157089,84161,160315,1.0
59,0,52253,157414,49686,159981,0.6211
60,0,47302,161243,45883,162662,0.5642
61,0,171726,168343,147458,192611,1.0
62,0,156008,173462,133011,196459,1.0
63,0,180214,186129,159027,207316,1.0
64,0,190315,192199,166736,215778,1.0
65,0,132408,216245,125915,222738,1.0
66,0,231867,220576,199260,253183,1.0
67,0,183595,237250,163785,257060,1.0
