batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,408243,157749,157198,408794,0.7691
2,0,416693,162397,161674,417416,0.7746
3,0,336896,169918,163590,343224,0.9533
4,0,407590,200621,200156,408055,0.981
5,0,108719,12470,12434,108755,0.2287
6,0,178890,42636,42346,179180,0.4727
7,0,123859,46230,46182,123907,0.7454
8,0,338099,51782,51782,338099,0.3063
9,0,306201,59342,59114,306429,0.3858
10,0,646740,77740,77572,646908,0.2398
11,0,419606,78549,78127,420028,0.372
12,0,229481,78584,78292,229773,0.6815
13,0,361893,79080,73902,367071,0.4027
14,0,321714,83463,83178,321999,0.5166
15,0,275772,84845,84528,276089,0.6123
16,0,377209,85112,85111,377210,0.4513
17,0,219297,95788,93282,221803,0.8411
18,0,262996,98011,95672,265335,0.7211
19,0,370220,98512,98510,370222,0.5322
20,0,242722,98996,96475,245243,0.7868
21,0,331839,105016,105000,331855,0.6328
22,0,466975,107675,107236,467414,0.4588
23,0,234746,107935,106546,236135,0.9024
24,0,357313,111614,111590,357337,0.6246
25,0,417245,111967,111739,417473,0.5353
26,0,313905,120374,120232,314047,0.7657
27,0,216045,138460,137824,216681,1.0
28,0,401205,147383,143964,404624,0.7116
29,0,554105,147861,145241,556725,0.5218
30,0,369792,150203,147689,372306,0.7934
31,0,341618,157326,155193,343751,0.9029
32,0,306331,158379,157759,306951,1.0
33,0,421913,173764,173647,422030,0.8229
34,0,633959,224832,224284,634507,0.707
35,0,73762,20466,20347,73881,0.5508
36,0,190445,34197,34197,190445,0.3591
37,0,227236,44986,44799,227423,0.394
38,0,127228,46623,46623,127228,0.7329
39,0,170824,51390,51072,171142,0.5968
40,0,253085,58948,58948,253085,0.4658
41,0,199623,71632,71606,199649,0.7173
42,0,227645,72110,72110,227645,0.6335
43,0,284769,74298,73851,285216,0.5179
44,0,280076,79454,79448,280082,0.5673
45,0,269487,83563,83080,269970,0.6155
46,0,219957,87678,87298,220337,0.7924
47,0,181691,89503,89330,181864,0.9824
48,0,222186,91161,91159,222188,0.8206
49,0,273700,98447,98282,273865,0.7177
50,0,579376,104055,101112,582319,0.3473
51,0,375837,113630,113607,375860,0.6045
52,0,165108,118171,114954,168325,1.0
53,0,326164,125934,121492,330606,0.735
54,0,322774,130763,129999,323538,0.8036
55,0,239758,140799,140145,240412,1.0
56,0,302575,146440,145826,303189,0.9619
57,0,363545,153071,153032,363584,0.8418
58,0,257827,157089,156735,258181,1.0
59,0,331633,157414,151835,337212,0.9005
60,0,228246,161243,151268,238221,1.0
61,0,307411,168343,168037,307717,1.0
62,0,324079,173462,172430,325111,1.0
63,0,326040,186129,185368,326801,1.0
64,0,301755,192199,191695,302259,1.0
65,0,268762,216245,213582,271425,1.0
66,0,450886,220576,220562,450900,0.9783
67,0,372454,237250,234804,374900,1.0
