batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,193082,157749,153422,197409,1.0
2,0,210990,162397,160528,212859,1.0
3,0,197339,169918,149686,217571,1.0
4,0,294511,200621,199470,295662,1.0
5,0,3878,12470,3821,12527,0.61
6,0,51982,42636,41795,52823,1.0
7,0,54640,46230,45427,55443,1.0
8,0,90362,51782,51723,90421,1.0
9,0,155075,59342,59094,155323,0.7609
10,0,520821,77740,77555,521006,0.2977
11,0,124232,78549,77364,125417,1.0
12,0,84883,78584,76537,86930,1.0
13,0,121349,79080,73509,126920,1.0
14,0,126505,83463,83052,126916,1.0
15,0,101590,84845,83841,102594,1.0
16,0,120929,85112,84747,121294,1.0
17,0,114321,95788,83314,126795,1.0
18,0,115875,98011,94457,119429,1.0
19,0,329205,98512,98500,329217,0.5984
20,0,114507,98996,96728,116775,1.0
21,0,150843,105016,104906,150953,1.0
22,0,152066,107675,107238,152503,1.0
23,0,132191,107935,106619,133507,1.0
24,0,149803,111614,111529,149888,1.0
25,0,151443,111967,111620,151790,1.0
26,0,156565,120374,119324,157615,1.0
27,0,177597,138460,137167,178890,1.0
28,0,171416,147383,139095,179704,1.0
29,0,566524,147861,146581,567804,0.5163
30,0,196554,150203,141725,205032,1.0
31,0,185993,157326,152150,191169,1.0
32,0,188463,158379,157478,189364,1.0
33,0,321706,173764,173625,321845,1.0
34,0,483857,224832,224048,484641,0.9246
35,0,27567,20466,19824,28209,1.0
36,0,42072,34197,34106,42163,1.0
37,0,56076,44986,44008,57054,1.0
38,0,56384,46623,46595,56412,1.0
39,0,61431,51390,49851,62970,1.0
40,0,75045,58948,58916,75077,1.0
41,0,84853,71632,71539,84946,1.0
42,0,89947,72110,71959,90098,1.0
43,0,94319,74298,73478,95139,1.0
44,0,95918,79454,78922,96450,1.0
45,0,106121,83563,82006,107678,1.0
46,0,108377,87678,86684,109371,1.0
47,0,107624,89503,89084,108043,1.0
48,0,104553,91161,91052,104662,1.0
49,0,122616,98447,97450,123613,1.0
50,0,435243,104055,100851,438447,0.46
51,0,216951,113630,113520,217061,1.0
52,0,122923,118171,113795,127299,1.0
53,0,161629,125934,121123,166440,1.0
54,0,155933,130763,128817,157879,1.0
55,0,168232,140799,139522,169509,1.0
56,0,165282,146440,145092,166630,1.0
57,0,200247,153071,152828,200490,1.0
58,0,187662,157089,156294,188457,1.0
59,0,190650,157414,153493,194571,1.0
60,0,183573,161243,159773,185043,1.0
61,0,196704,168343,166931,198116,1.0
62,0,207522,173462,171717,209267,1.0
63,0,222125,186129,184359,223895,1.0
64,0,244837,192199,191775,245261,1.0
65,0,236836,216245,211313,241768,1.0
66,0,345082,220576,220540,345118,1.0
67,0,276581,237250,233081,280750,1.0
