batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,154590,157749,146127,166212,1.0
2,0,177091,162397,157896,181592,1.0
3,0,141068,169918,126030,184956,1.0
4,0,219077,200621,195513,224185,1.0
5,0,5562,12470,5531,12501,0.8849
6,0,42279,42636,38866,46049,1.0
7,0,48493,46230,44428,50295,1.0
8,0,58898,51782,51137,59543,1.0
9,0,79974,59342,58080,81236,1.0
10,0,233279,77740,76546,234473,0.6529
11,0,85296,78549,76614,87231,1.0
12,0,76861,78584,73428,82017,1.0
13,0,79382,79080,68064,90398,1.0
14,0,94083,83463,81681,95865,1.0
15,0,89107,84845,81495,92457,1.0
16,0,92546,85112,83643,94015,1.0
17,0,86277,95788,75916,106149,1.0
18,0,98414,98011,90400,106025,1.0
19,0,270914,98512,98444,270982,0.7266
20,0,98825,98996,92346,105475,1.0
21,0,114559,105016,103656,115919,1.0
22,0,118501,107675,106130,120046,1.0
23,0,114116,107935,104054,117997,1.0
24,0,123695,111614,110716,124593,1.0
25,0,125337,111967,110563,126741,1.0
26,0,130249,120374,116472,134151,1.0
27,0,157218,138460,134191,161487,1.0
28,0,143192,147383,129080,161495,1.0
29,0,384662,147861,141366,391157,0.7228
30,0,148317,150203,128561,169959,1.0
31,0,162499,157326,147411,172414,1.0
32,0,166223,158379,153903,170699,1.0
33,0,258800,173764,172985,259579,1.0
34,0,338958,224832,221867,341923,1.0
35,0,25145,20466,19352,26259,1.0
36,0,36868,34197,33516,37549,1.0
37,0,47671,44986,42020,50637,1.0
38,0,50857,46623,46311,51169,1.0
39,0,53433,51390,49040,55783,1.0
40,0,65063,58948,58663,65348,1.0
41,0,76147,71632,70956,76823,1.0
42,0,79862,72110,71506,80466,1.0
43,0,80578,74298,72598,82278,1.0
44,0,81719,79454,76956,84217,1.0
45,0,82294,83563,77688,88169,1.0
46,0,92096,87678,84738,95036,1.0
47,0,96727,89503,88100,98130,1.0
48,0,95018,91161,90382,95797,1.0
49,0,103725,98447,96485,105687,1.0
50,0,316496,104055,99374,321177,0.6188
51,0,137767,113630,113044,138353,1.0
52,0,110302,118171,107795,120678,1.0
53,0,127509,125934,112400,141043,1.0
54,0,134415,130763,125556,139622,1.0
55,0,146991,140799,136968,150822,1.0
56,0,146563,146440,140967,152036,1.0
57,0,171205,153071,151412,172864,1.0
58,0,165330,157089,153438,168981,1.0
59,0,158061,157414,148539,166936,1.0
60,0,163546,161243,154532,170257,1.0
61,0,172680,168343,163844,177179,1.0
62,0,174853,173462,165039,183276,1.0
63,0,197241,186129,182139,201231,1.0
64,0,209828,192199,190109,211918,1.0
65,0,206903,216245,200060,223088,1.0
66,0,271092,220576,219460,272208,1.0
67,0,239446,237250,225751,250945,1.0
