batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,189198,157749,150437,196510,1.0
2,0,195443,162397,159863,197977,1.0
3,0,184697,169918,147885,206730,1.0
4,0,271967,200621,198932,273656,1.0
5,0,13710,12470,11578,14602,1.0
6,0,46262,42636,40844,48054,1.0
7,0,50632,46230,45010,51852,1.0
8,0,61547,51782,51470,61859,1.0
9,0,99065,59342,58981,99426,1.0
10,0,511754,77740,77530,511964,0.3029
11,0,88893,78549,77107,90335,1.0
12,0,81140,78584,75538,84186,1.0
13,0,109904,79080,74398,114586,1.0
14,0,104156,83463,83081,104538,1.0
15,0,98531,84845,83748,99628,1.0
16,0,102265,85112,84354,103023,1.0
17,0,111851,95788,83710,123929,1.0
18,0,111873,98011,94753,115131,1.0
19,0,318090,98512,98497,318105,0.6193
20,0,109655,98996,96804,111847,1.0
21,0,136177,105016,104646,136547,1.0
22,0,133258,107675,107162,133771,1.0
23,0,125502,107935,106751,126686,1.0
24,0,131606,111614,111409,131811,1.0
25,0,135593,111967,111691,135869,1.0
26,0,142915,120374,119027,144262,1.0
27,0,172500,138460,136300,174660,1.0
28,0,162964,147383,138323,172024,1.0
29,0,554934,147861,145106,557689,0.5204
30,0,188531,150203,138377,200357,1.0
31,0,175110,157326,150884,181552,1.0
32,0,178919,158379,156835,180463,1.0
33,0,296909,173764,173533,297140,1.0
34,0,446366,224832,223624,447574,0.9993
35,0,26293,20466,19650,27109,1.0
36,0,38593,34197,33932,38858,1.0
37,0,50155,44986,43107,52034,1.0
38,0,52613,46623,46510,52726,1.0
39,0,57998,51390,49666,59722,1.0
40,0,69208,58948,58849,69307,1.0
41,0,80032,71632,71492,80172,1.0
42,0,83202,72110,71815,83497,1.0
43,0,88045,74298,73469,88874,1.0
44,0,85064,79454,78196,86322,1.0
45,0,96402,83563,81360,98605,1.0
46,0,101821,87678,86923,102576,1.0
47,0,104139,89503,89160,104482,1.0
48,0,99437,91161,90986,99612,1.0
49,0,110734,98447,97245,111936,1.0
50,0,426735,104055,100937,429853,0.4696
51,0,172657,113630,113550,172737,1.0
52,0,117661,118171,112672,123160,1.0
53,0,151039,125934,120814,156159,1.0
54,0,148655,130763,128884,150534,1.0
55,0,162681,140799,140041,163439,1.0
56,0,156071,146440,144727,157784,1.0
57,0,190180,153071,152780,190471,1.0
58,0,179467,157089,156367,180189,1.0
59,0,180968,157414,153737,184645,1.0
60,0,178466,161243,160002,179707,1.0
61,0,187847,168343,166653,189537,1.0
62,0,192920,173462,170675,195707,1.0
63,0,211205,186129,183868,213466,1.0
64,0,232041,192199,191597,232643,1.0
65,0,226671,216245,210311,232605,1.0
66,0,321137,220576,220371,321342,1.0
67,0,264863,237250,233645,268468,1.0
