batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,181894,157749,149602,190041,1.0
2,0,189357,162397,159427,192327,1.0
3,0,182422,169918,148756,203584,1.0
4,0,261319,200621,198719,263221,1.0
5,0,13914,12470,11641,14743,1.0
6,0,45002,42636,40425,47213,1.0
7,0,50210,46230,44944,51496,1.0
8,0,60543,51782,51426,60899,1.0
9,0,95764,59342,59003,96103,1.0
10,0,415552,77740,77488,415804,0.3727
11,0,88350,78549,77095,89804,1.0
12,0,80032,78584,75210,83406,1.0
13,0,98877,79080,73710,104247,1.0
14,0,102177,83463,83027,102613,1.0
15,0,97761,84845,83645,98961,1.0
16,0,97512,85112,84240,98384,1.0
17,0,108900,95788,83659,121029,1.0
18,0,111449,98011,94753,114707,1.0
19,0,313933,98512,98488,313957,0.6274
20,0,109099,98996,96789,111306,1.0
21,0,132535,105016,104629,132922,1.0
22,0,131080,107675,107086,131669,1.0
23,0,125019,107935,106706,126248,1.0
24,0,130080,111614,111354,130340,1.0
25,0,134402,111967,111680,134689,1.0
26,0,141000,120374,118729,142645,1.0
27,0,171860,138460,136226,174094,1.0
28,0,158419,147383,135972,169830,1.0
29,0,532985,147861,145009,535837,0.5412
30,0,183952,150203,137725,196430,1.0
31,0,174186,157326,150871,180641,1.0
32,0,177721,158379,156672,179428,1.0
33,0,286648,173764,173466,286946,1.0
34,0,425185,224832,223415,426602,1.0
35,0,26128,20466,19635,26959,1.0
36,0,37980,34197,33797,38380,1.0
37,0,49344,44986,42930,51400,1.0
38,0,52343,46623,46497,52469,1.0
39,0,56746,51390,49492,58644,1.0
40,0,67741,58948,58819,67870,1.0
41,0,79334,71632,71458,79508,1.0
42,0,82548,72110,71819,82839,1.0
43,0,87155,74298,73437,88016,1.0
44,0,84235,79454,77899,85790,1.0
45,0,94744,83563,81031,97276,1.0
46,0,100728,87678,86829,101577,1.0
47,0,104156,89503,89174,104485,1.0
48,0,99011,91161,90951,99221,1.0
49,0,109781,98447,97159,111069,1.0
50,0,400953,104055,100858,404150,0.4991
51,0,163369,113630,113515,163484,1.0
52,0,116889,118171,112193,122867,1.0
53,0,148894,125934,120828,154000,1.0
54,0,146729,130763,128668,148824,1.0
55,0,162376,140799,139947,163228,1.0
56,0,154622,146440,144355,156707,1.0
57,0,187518,153071,152698,187891,1.0
58,0,178988,157089,156346,179731,1.0
59,0,179012,157414,153560,182866,1.0
60,0,177583,161243,159918,178908,1.0
61,0,186961,168343,166561,188743,1.0
62,0,190925,173462,170153,194234,1.0
63,0,210256,186129,183793,212592,1.0
64,0,232677,192199,191582,233294,1.0
65,0,226577,216245,210323,232499,1.0
66,0,313746,220576,220360,313962,1.0
67,0,263304,237250,233056,267498,1.0
