batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,185735,157749,153159,190325,1.0
2,0,209091,162397,160221,211267,1.0
3,0,184112,169918,145068,208962,1.0
4,0,270125,200621,198946,271800,1.0
5,0,0,12470,0,12470,0.0
6,0,50669,42636,41417,51888,1.0
7,0,54978,46230,45524,55684,1.0
8,0,95786,51782,51709,95859,1.0
9,0,148020,59342,58898,148464,0.7934
10,0,374591,77740,77266,375065,0.412
11,0,114018,78549,77259,115308,1.0
12,0,83739,78584,75683,86640,1.0
13,0,105601,79080,71189,113492,1.0
14,0,128101,83463,82394,129170,1.0
15,0,98034,84845,83019,99860,1.0
16,0,110069,85112,84595,110586,1.0
17,0,105492,95788,78975,122305,1.0
18,0,108722,98011,92242,114491,1.0
19,0,311105,98512,98471,311146,0.633
20,0,110342,98996,94763,114575,1.0
21,0,131539,105016,104691,131864,1.0
22,0,141382,107675,106831,142226,1.0
23,0,126510,107935,105164,129281,1.0
24,0,142778,111614,111482,142910,1.0
25,0,139900,111967,111347,140520,1.0
26,0,156815,120374,119019,158170,1.0
27,0,172300,138460,136493,174267,1.0
28,0,159950,147383,132977,174356,1.0
29,0,474427,147861,145596,476692,0.6109
30,0,175367,150203,139309,186261,1.0
31,0,181585,157326,151017,187894,1.0
32,0,185368,158379,156677,187070,1.0
33,0,306702,173764,173569,306897,1.0
34,0,427072,224832,223560,428344,1.0
35,0,23634,20466,18268,25832,1.0
36,0,42228,34197,34064,42361,1.0
37,0,57846,44986,43876,58956,1.0
38,0,56453,46623,46559,56517,1.0
39,0,60227,51390,49724,61893,1.0
40,0,76706,58948,58931,76723,1.0
41,0,85676,71632,71480,85828,1.0
42,0,91668,72110,71964,91814,1.0
43,0,92553,74298,73130,93721,1.0
44,0,99406,79454,78858,100002,1.0
45,0,105853,83563,81895,107521,1.0
46,0,106248,87678,85640,108286,1.0
47,0,105081,89503,88612,105972,1.0
48,0,103768,91161,90918,104011,1.0
49,0,118204,98447,97232,119419,1.0
50,0,365255,104055,100087,369223,0.5421
51,0,191425,113630,113448,191607,1.0
52,0,120694,118171,111731,127134,1.0
53,0,148190,125934,117778,156346,1.0
54,0,153087,130763,127613,156237,1.0
55,0,162300,140799,138591,164508,1.0
56,0,164307,146440,144285,166462,1.0
57,0,197125,153071,152481,197715,1.0
58,0,181585,157089,154591,184083,1.0
59,0,177470,157414,151768,183116,1.0
60,0,177078,161243,157669,180652,1.0
61,0,193451,168343,166384,195410,1.0
62,0,200926,173462,170951,203437,1.0
63,0,216901,186129,183971,219059,1.0
64,0,234638,192199,191562,235275,1.0
65,0,230639,216245,208812,238072,1.0
66,0,312009,220576,220476,312109,1.0
67,0,267149,237250,230968,273431,1.0
